model_name,races,residual_mean,residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,coverage_50,coverage_error_50,mean_half_width_50,coverage_80,coverage_error_80,mean_half_width_80,coverage_95,coverage_error_95,mean_half_width_95,mean_absolute_coverage_error
normal_baseline,234,-1.6021243231426059,11.313899106042694,7.768308721420261,11.402810546087508,0.07424589309686785,0.2763490699141906,3.937129137084168,0.03774401823736581,0.5256410256410257,0.02564102564102566,5.901785314215714,0.7991452991452992,-0.0008547008547008517,11.213576198515256,0.905982905982906,-0.04401709401709397,17.149684864725476,0.023504273504273494
student_t,234,-1.6021243231426059,11.313899106042694,7.768308721420261,11.402810546087508,0.07457589158160922,0.25850733995117825,3.759300498472173,0.024806693300900157,0.47863247863247865,-0.021367521367521347,5.116256773437852,0.7649572649572649,-0.03504273504273514,10.902584187141372,0.9316239316239316,-0.01837606837606831,20.98551511896916,0.024928774928774933
normal_mixture,234,-1.6021243231426059,11.313899106042694,7.768308721420261,11.402810546087508,0.07469661087288565,0.25747702424930047,3.7534467477047526,0.035296358974542794,0.5598290598290598,0.05982905982905984,6.280002938047346,0.8247863247863247,0.0247863247863247,12.239563423498268,0.9273504273504274,-0.02264957264957257,20.74913482625087,0.0357549857549857
