holdout_cycle,training_rows,test_rows,intercept,presidential_slope,generic_ballot_slope,training_residual_sd,mae,rmse,brier,directional_accuracy,r_squared
2012,202,32,-2.683175840765028,1.0035793646062336,1.2549441515311017,10.862306611086707,10.984957705787924,13.903252756554295,0.1332515880042729,0.78125,0.6499231297842663
2014,199,35,-2.420238522346322,1.0226622608757499,1.2833627233216296,11.218732445609026,8.105914712057,11.874129473101673,0.06724880238614978,0.8857142857142857,0.7436252725735208
2016,201,33,-1.1018505416394722,0.9872650199565357,1.1161570494999489,10.563252314243115,10.662565840440436,15.307980716468103,0.08303208672106904,0.8484848484848485,0.7081149413400518
2018,201,33,-2.315764663703805,1.050932534747425,0.736015765511528,11.184393633660932,9.754487001029473,13.321678493374968,0.12174946034571751,0.8484848484848485,0.5347657250364747
2020,201,33,-1.6965977593146397,1.0045936374506885,1.5029408408846476,11.549681140895022,7.0440378716324545,10.465270260934586,0.07443742823641286,0.9090909090909091,0.7814693300177435
2022,200,34,-2.0693788221311955,1.0062084437399008,1.1937812466416178,11.667712978637077,6.389540212989239,8.99259100100126,0.05846076226221784,0.8823529411764706,0.8706803375811303
2024,200,34,-1.8161096873878284,1.0374507075272235,1.1851954017959994,11.886877162675768,5.073071150166347,7.209173986414353,0.05138337575605682,0.9411764705882353,0.8855300661377684
