simulation,dem_seats,dem_control,national_error
12977,19.0,1,-4.895971336921573
12978,20.0,1,-0.19072246655178565
12979,18.0,1,-7.274582199075017
12980,17.0,1,-5.985564104187683
12981,21.0,1,-0.6013425584875319
12982,18.0,1,-5.678139526556588
12983,23.0,1,1.7429168541830202
12984,19.0,1,-0.4650815832203853
12985,23.0,1,1.1919321387523558
12986,23.0,1,2.1003006470429195
12987,23.0,1,3.8810285240451616
12988,18.0,1,-4.483043142744394
12989,19.0,1,-1.1104523946111995
12990,21.0,1,0.6460931562580268
12991,19.0,1,-3.3328401730952337
12992,23.0,1,2.165258200526121
12993,21.0,1,0.2026642051480688
12994,22.0,1,2.0760333843071197
12995,18.0,1,-3.948299110121284
12996,18.0,1,-5.987006189706952
12997,22.0,1,3.2823482125080448
12998,23.0,1,4.708190938846118
12999,22.0,1,0.9909407163458559
13000,22.0,1,1.2058953350283075
13001,20.0,1,0.35354261756405236
13002,22.0,1,0.9124361657397442
13003,23.0,1,6.7952981955259215
13004,22.0,1,1.1968227471782638
13005,22.0,1,3.9461427807509417
13006,22.0,1,3.2363475179957346
13007,19.0,1,-2.3451860708368044
13008,19.0,1,-3.767966677641488
13009,22.0,1,1.7877206128484213
13010,21.0,1,-0.48611632622076867
13011,22.0,1,3.0528184234544447
13012,20.0,1,-0.9610093236938185
13013,23.0,1,5.8990513929465465
13014,20.0,1,-2.7340014188221686
13015,20.0,1,-1.5356808213810413
13016,23.0,1,3.3709638634720904
13017,23.0,1,1.4149783388124682
13018,21.0,1,-0.07016798454658837
13019,22.0,1,3.114811975499374
13020,21.0,1,-0.0399675668739537
13021,20.0,1,-0.1969231863997777
13022,18.0,1,-4.864210894794907
13023,18.0,1,-3.9625402254754083
13024,22.0,1,0.6715065259518126
13025,21.0,1,0.16400583539698335
13026,23.0,1,3.651266987178
13027,20.0,1,-2.092844992151792
13028,23.0,1,4.8763582835476305
13029,23.0,1,0.3509949905970342
13030,23.0,1,5.362327545331777
13031,23.0,1,2.455907898948599
13032,22.0,1,1.4342244831147504
13033,20.0,1,-1.1137284770092912
13034,22.0,1,1.9246763332571137
13035,20.0,1,-2.298217675734215
13036,23.0,1,6.7356550311579175
13037,21.0,1,-0.6729603117522418
13038,23.0,1,5.839151205306343
13039,22.0,1,0.5465641453025918
13040,22.0,1,0.6549844686209209
13041,22.0,1,0.5575874854481043
13042,20.0,1,-1.7028933745470058
13043,21.0,1,-2.72743454942353
13044,22.0,1,1.1339718415399278
13045,21.0,1,-0.34870183370581653
13046,23.0,1,2.7717035809948363
13047,22.0,1,2.482129601721164
13048,20.0,1,-1.9455494492701377
13049,21.0,1,0.280090390699577
13050,22.0,1,0.6329874816651071
13051,20.0,1,-2.165040029288356
13052,23.0,1,2.503573613662408
13053,23.0,1,2.369548792392041
13054,20.0,1,-1.8336501173608137
13055,22.0,1,2.0577395764068505
13056,22.0,1,2.095108295929141
13057,22.0,1,1.5183597285658978
13058,23.0,1,4.888873122333351
13059,19.0,1,-3.9187364628914003
13060,17.0,1,-5.821974101774276
13061,20.0,1,-0.7092498602745523
13062,21.0,1,-0.4755544022834704
13063,22.0,1,2.675995914374285
13064,21.0,1,0.5494764308749395
13065,23.0,1,2.9289352759788834
13066,21.0,1,-1.5053232954357938
13067,20.0,1,-2.1076602422592656
13068,23.0,1,6.361842642284285
13069,23.0,1,3.6463205563803944
13070,23.0,1,4.2628566396530525
13071,20.0,1,-1.2993422115760194
13072,23.0,1,1.8059842633022547
13073,20.0,1,-0.7251341884505375
13074,21.0,1,-1.2633692941046215
13075,19.0,1,-2.359338231286459
13076,19.0,1,-1.8140417222308374
13077,20.0,1,0.6342318037028636
13078,19.0,1,-0.7189591076886038
13079,21.0,1,0.13946471446860972
13080,21.0,1,-0.06756697076518457
13081,22.0,1,-1.0647847313591134
13082,22.0,1,5.23825144043098
13083,22.0,1,1.7223692222979003
13084,18.0,1,-3.2203019306330174
13085,19.0,1,-4.993065032857255
13086,21.0,1,0.6892866015237248
13087,21.0,1,1.5628825491636846
13088,23.0,1,2.0508388955252537
13089,19.0,1,-3.1635027158298388
13090,19.0,1,-1.8792523000732708
13091,22.0,1,-0.01028570645562516
13092,19.0,1,-1.6325820701606235
13093,20.0,1,-2.9230880449304077
13094,22.0,1,4.103087177067682
13095,19.0,1,-3.462515830361562
13096,23.0,1,3.2446146974534753
13097,21.0,1,0.2196955147485431
13098,20.0,1,-0.8721628376142143
13099,21.0,1,-1.4420801694884433
13100,23.0,1,4.53381402331352
13101,20.0,1,-1.5262522471843805
13102,24.0,1,8.555775480460222
13103,19.0,1,-2.119688379461622
13104,20.0,1,-3.2588486374728
13105,21.0,1,0.7590262280951575
13106,18.0,1,-3.8611361832256943
13107,17.0,1,-7.518754297965825
13108,20.0,1,-3.5387044483043932
13109,23.0,1,3.1893423614095435
13110,20.0,1,-2.0580637734701392
13111,22.0,1,0.5342054356493487
13112,18.0,1,-4.439999003893787
13113,19.0,1,-3.425716542070935
13114,18.0,1,-3.853687543158204
13115,19.0,1,-3.1809862860548663
13116,23.0,1,3.1728874233897617
13117,19.0,1,-0.005109219007669428
13118,20.0,1,0.0009729256063717979
13119,20.0,1,-1.5192865098061352
13120,21.0,1,-0.7731968347612502
13121,21.0,1,0.36525543620082024
13122,21.0,1,-1.7574253356427068
13123,23.0,1,3.9764090853475014
13124,22.0,1,0.8446263871590477
13125,22.0,1,-0.3913360789377837
13126,20.0,1,-2.7488367053806058
13127,21.0,1,-0.939952124427077
13128,21.0,1,-1.0935943097460856
13129,20.0,1,-0.7572667756030041
13130,21.0,1,0.9552294143537146
13131,20.0,1,-0.2987939955577523
13132,23.0,1,4.193088215841765
13133,23.0,1,1.8165535419955325
13134,22.0,1,-0.011339893849534204
13135,23.0,1,3.2547439946705135
13136,22.0,1,2.834422532002402
13137,19.0,1,-3.176900417776493
13138,20.0,1,0.15628862982285285
13139,22.0,1,5.259632442570312
13140,23.0,1,8.748811921997056
13141,22.0,1,1.3990890262372193
13142,23.0,1,3.5084669622063847
13143,18.0,1,-5.49728780039765
13144,19.0,1,-5.024199460755223
13145,22.0,1,2.9056454512661096
13146,22.0,1,0.25389498132998506
13147,19.0,1,-1.3212361979402407
13148,23.0,1,4.7450517899436955
