simulation,dem_seats,dem_control,national_error
1,11.0,0,-4.260212909663303
2,15.0,0,2.11915226362211
3,16.0,0,5.53488245976443
4,15.0,0,-0.04900947342029179
5,15.0,0,-0.8337008931399433
6,15.0,0,1.1543172414636789
7,13.0,0,-3.35051257802182
8,15.0,0,2.3098487976341766
9,15.0,0,2.412571418976566
10,15.0,0,1.7695969728835752
11,15.0,0,1.0782589389239268
12,15.0,0,0.8777624393766721
13,15.0,0,1.584192738680136
14,15.0,0,0.6137996841813488
15,15.0,0,1.801099557370392
16,14.0,0,-2.017332851021832
17,11.0,0,-3.602331914932866
18,15.0,0,5.248090558904015
19,15.0,0,-2.9639676396798467
20,15.0,0,2.8171410912742485
21,12.0,0,-4.51404794239206
22,15.0,0,1.6918715587162168
23,13.0,0,-3.6643210009423917
24,15.0,0,3.5801801917761495
25,15.0,0,2.9289078362845826
26,15.0,0,1.6921698558753713
27,15.0,0,1.44126589391215
28,14.0,0,-0.6774122719366042
29,15.0,0,0.4299236407758075
30,15.0,0,-1.4274233312695885
31,15.0,0,1.732162239498904
32,15.0,0,-0.8801509423742709
33,14.0,0,-0.7408806902351283
34,15.0,0,1.9108057939753011
35,11.0,0,-4.423920264099434
36,15.0,0,-0.7102825295833821
37,15.0,0,3.1575596043409506
38,15.0,0,-0.11635017511646766
39,14.0,0,-1.0952469618357932
40,15.0,0,0.36120140818210617
41,15.0,0,0.23774561070728023
42,12.0,0,-4.643766100756927
43,15.0,0,-0.09610177518646722
44,13.0,0,-4.02060727270558
45,15.0,0,-1.789903530720164
46,15.0,0,0.9992180626463405
47,13.0,0,-2.847473860811231
48,13.0,0,-1.8299310028280555
49,16.0,0,6.768267808267261
50,15.0,0,-0.2022434223052701
51,11.0,0,-4.842815533182757
52,15.0,0,1.4205475815707533
53,15.0,0,0.9024791695633191
54,16.0,0,5.209108592245415
55,13.0,0,-2.302896867862396
56,15.0,0,3.853029359155813
57,14.0,0,-0.6624592189341941
58,15.0,0,2.0387933581004103
59,15.0,0,0.7766010861160084
60,14.0,0,-0.9591735341057839
61,14.0,0,-1.7933971033250675
62,15.0,0,0.7787623202804335
63,14.0,0,-3.047897435314758
64,15.0,0,-0.5704999568046228
65,15.0,0,0.59246438961446
66,14.0,0,-2.9016599163783754
67,12.0,0,-3.8793506080677878
68,15.0,0,-0.21144797414055452
69,15.0,0,-0.43886870900123903
70,13.0,0,-2.8096536656621405
71,15.0,0,2.1694933104430856
72,15.0,0,-0.4229398491452833
73,12.0,0,-3.2888405673924317
74,16.0,0,6.195770991143821
75,14.0,0,-1.592577041263071
76,15.0,0,-2.3898372811337723
77,14.0,0,-3.0073320027206236
78,15.0,0,1.1293647234163957
79,15.0,0,1.0567302653661599
80,16.0,0,3.8794932219015896
81,15.0,0,1.4980358739604895
82,14.0,0,0.5950736359013853
83,15.0,0,2.1514069992790223
84,15.0,0,1.9976486731066785
85,11.0,0,-5.519401405960033
86,14.0,0,-0.9426473301117121
87,15.0,0,1.0952821139522024
88,13.0,0,-2.028939773004244
89,10.0,0,-6.148311156404216
90,15.0,0,-0.6057953359757108
91,15.0,0,2.205627459437433
92,14.0,0,-3.3616376314143572
93,13.0,0,-2.635662618629298
94,11.0,0,-2.661146034141971
95,15.0,0,-2.9410793479151196
96,15.0,0,0.9465324653473655
97,15.0,0,-2.0752505346206656
98,13.0,0,-2.443959206745871
99,14.0,0,-3.1574789433398673
100,15.0,0,-0.08605574030109969
101,12.0,0,-4.135184934725638
102,16.0,0,4.206706912154513
103,15.0,0,-0.5581090972865286
104,12.0,0,-4.94617011923101
105,15.0,0,0.6946424434331387
106,10.0,0,-4.502126676840805
107,15.0,0,1.7620792365656486
108,15.0,0,0.26601259510410696
109,13.0,0,-2.3621965482746305
110,13.0,0,-2.7210048102175413
111,15.0,0,-0.21477127191293396
112,14.0,0,-2.624029181264478
113,15.0,0,1.1423278295992096
114,15.0,0,-2.142676939444612
115,15.0,0,0.9471285225303742
116,15.0,0,1.2966894855938562
117,15.0,0,1.8412547311328364
118,14.0,0,-2.296670849165092
119,10.0,0,-6.921840318312964
120,15.0,0,0.5493849870370746
121,15.0,0,1.4753318112095415
122,15.0,0,2.851394390550865
123,13.0,0,-3.3244234892557594
124,15.0,0,3.5875782220300385
125,12.0,0,-4.831306787902325
126,15.0,0,0.03600256760411044
127,15.0,0,-0.08433209393693746
128,14.0,0,-1.6000979675121123
129,16.0,0,7.548475988512976
130,15.0,0,0.4070680756413915
131,15.0,0,3.3177068021415876
132,16.0,0,4.253615295082229
133,14.0,0,-2.4219303138656456
134,15.0,0,0.8057764965018244
135,16.0,0,0.3915370174038571
136,15.0,0,0.45629107416478265
137,14.0,0,-3.286007782477749
138,15.0,0,0.7053922986184628
139,16.0,0,4.627121206399434
140,15.0,0,0.049954490880038296
141,15.0,0,0.06763035612785333
142,15.0,0,4.590404016378465
143,12.0,0,-5.217921378842985
144,15.0,0,-1.7662223344864623
145,15.0,0,2.175810752662816
146,15.0,0,0.3003537497016821
147,16.0,0,2.4263873162748912
148,15.0,0,0.7698615425263973
149,14.0,0,-1.523744609914646
150,15.0,0,3.5473420805690408
151,12.0,0,-3.5575344806690676
152,14.0,0,-2.926124552716008
153,15.0,0,0.5008179187622898
154,15.0,0,0.1754202096689307
155,15.0,0,-0.401064995741175
156,13.0,0,-3.727007913205384
157,15.0,0,-0.5621282994565159
158,15.0,0,5.369560130268724
159,13.0,0,-2.9042340364714105
160,15.0,0,-0.12994554616176884
161,15.0,0,0.7636173513555701
162,15.0,0,2.9126223794619945
163,13.0,0,-3.01948177193053
164,14.0,0,-1.8621956101357484
165,14.0,0,-1.5701168622520267
166,15.0,0,2.137381390777944
167,15.0,0,-0.07602379377354293
168,14.0,0,-0.9349046586098628
169,15.0,0,-2.0164207232484057
170,15.0,0,0.5632795999922917
171,14.0,0,-2.261969653001773
172,15.0,0,-2.6171411709169603
173,15.0,0,0.5606864807701936
174,13.0,0,-3.413125315549185
175,16.0,0,5.060284366227066
176,15.0,0,4.524789336113351
177,10.0,0,-5.697838721381963
178,15.0,0,3.6068484042875255
179,15.0,0,0.7519354708700323
180,12.0,0,-4.74988540322087
181,15.0,0,3.035696768844246
182,16.0,0,4.732756103892168
183,15.0,0,-0.38822689723777337
184,15.0,0,2.108655791205677
185,15.0,0,0.1436004704884357
186,15.0,0,3.091744626100365
187,15.0,0,1.3228482410978575
188,16.0,0,4.565827037578087
189,15.0,0,3.3294902707671827
190,15.0,0,-0.29604355366640445
191,14.0,0,-1.915220112282133
192,15.0,0,1.0301927406835347
193,15.0,0,5.925799022464153
194,15.0,0,-1.6411734465686234
195,15.0,0,4.3856170686425715
196,15.0,0,4.368984919556835
197,15.0,0,-0.45995455315078604
198,15.0,0,-0.5695521671343925
199,15.0,0,2.218823738493364
200,11.0,0,-4.53801254086842
201,15.0,0,-0.20482148852723484
202,14.0,0,-1.3132298372704536
203,13.0,0,-2.8355837005127436
204,15.0,0,-0.5553186390954946
205,15.0,0,0.9989119051476666
206,15.0,0,0.93897382447468
207,16.0,0,6.507643916062292
208,15.0,0,-0.9596381737787797
209,16.0,0,4.798661552316959
210,15.0,0,3.137258367710529
211,12.0,0,-5.257786632073426
212,15.0,0,2.6245165125671797
213,14.0,0,-1.4856392050877778
214,15.0,0,3.788040558578892
215,16.0,0,3.685966993792738
216,13.0,0,-3.3876653872475324
217,16.0,0,5.42596201038279
218,15.0,0,-0.7919369779114798
219,15.0,0,0.7232644053488116
220,15.0,0,3.7635315919983854
221,15.0,0,3.564034967728178
222,15.0,0,0.6566182890650417
223,14.0,0,-0.9519227317986573
224,11.0,0,-5.659745676371331
225,12.0,0,-4.557169601779855
226,14.0,0,-1.5542234254359197
227,15.0,0,-0.6055642572208669
228,14.0,0,-1.3852424142925803
229,14.0,0,-0.03184024890998207
230,15.0,0,-1.5004174582255028
231,15.0,0,-1.6111683962122023
232,15.0,0,-0.2695069168741721
233,15.0,0,-0.2358029840415203
234,14.0,0,-0.8912329307292081
235,16.0,0,5.219896532683484
236,14.0,0,-2.3756833866227933
237,14.0,0,-0.45617976794852055
238,11.0,0,-4.9238834340825735
239,15.0,0,1.7204727869018432
240,9.0,0,-6.52466045929002
241,15.0,0,-1.0148011149286338
242,15.0,0,2.353716704824808
243,16.0,0,5.076659914562433
244,15.0,0,1.6785710906965574
245,15.0,0,2.6114330414512974
246,15.0,0,-0.01937191665964088
247,15.0,0,0.7350853127841808
248,15.0,0,1.3432434115908183
249,15.0,0,0.8045740526229266
250,15.0,0,0.769769398231141
251,16.0,0,3.537864336005052
252,15.0,0,3.5322544045014554
253,15.0,0,-2.427349067676019
254,15.0,0,-1.2960995529132469
255,16.0,0,7.18256711477854
256,15.0,0,1.369339680432047
257,11.0,0,-5.588823419937846
258,13.0,0,-3.38939003662099
259,15.0,0,1.912746640976722
260,15.0,0,-1.1045893778661027
261,13.0,0,-3.95455660627306
262,15.0,0,-0.7229149998937074
263,10.0,0,-3.921785043116773
264,15.0,0,-0.280787921834131
265,15.0,0,0.4313200074236734
266,15.0,0,-0.7176013568780654
267,15.0,0,-0.3761911234613933
268,12.0,0,-2.8063758167752177
269,15.0,0,-1.210041386958451
270,15.0,0,2.4610243298174135
271,15.0,0,0.8318929833361103
272,15.0,0,-0.1312469423394447
273,15.0,0,0.7777481871439701
274,12.0,0,-4.517324613580196
275,15.0,0,0.475489529520323
276,13.0,0,-1.8524477608278658
277,16.0,0,4.567200318708896
278,15.0,0,-0.5968737832712298
279,15.0,0,-0.4338356055098591
280,15.0,0,4.056107974716862
281,14.0,0,0.21983560681860037
282,13.0,0,-2.7179370828734846
283,15.0,0,-0.8522161099904776
284,14.0,0,-2.402254788289527
285,13.0,0,-3.695541681182664
286,15.0,0,3.220520970044972
287,15.0,0,-0.016556202605961308
288,12.0,0,-2.6075491084636844
289,15.0,0,0.41774176981399236
290,15.0,0,0.43928638790907937
291,14.0,0,-2.9791546645277394
292,15.0,0,3.4243003829973104
293,15.0,0,-0.003548365037248251
294,15.0,0,-1.5404097518750084
295,14.0,0,1.0513616176608078
296,14.0,0,-0.2578279729648672
297,15.0,0,2.3543718669050087
298,12.0,0,-3.999013502260649
299,15.0,0,3.371719996815876
300,15.0,0,0.13923368088832963
301,14.0,0,-1.6797848587871829
302,16.0,0,3.792409176130538
303,15.0,0,-0.5624754791869999
304,15.0,0,4.087435590497274
305,13.0,0,-1.6730566003686467
306,15.0,0,-0.24453005057298227
307,15.0,0,1.2853700583102798
308,16.0,0,4.340578631578797
309,16.0,0,4.622031418034031
310,13.0,0,-2.531316088311186
311,13.0,0,-2.260607315128238
312,14.0,0,0.12089558614241354
313,10.0,0,-4.554046332543006
314,13.0,0,-2.8142104599357345
315,11.0,0,-4.64124098803722
316,15.0,0,2.2460862931506718
317,15.0,0,5.410817195644687
318,14.0,0,-2.4117239956731837
319,15.0,0,1.486696785981429
320,15.0,0,3.505089825787943
321,15.0,0,0.9876034821585343
322,15.0,0,1.5377989150781497
323,14.0,0,-2.4610681461503194
324,15.0,0,2.2037540745942135
325,15.0,0,3.7426064868812725
326,15.0,0,-0.8846171629043347
327,15.0,0,-0.6505375155530421
328,13.0,0,-3.290198167739604
329,14.0,0,-2.5443874573324523
330,15.0,0,-0.7420208018005321
331,14.0,0,-3.344175218736173
332,15.0,0,-2.5745965894288214
333,14.0,0,-1.8847919029015239
334,13.0,0,-2.336522074564437
335,15.0,0,2.0988656233192273
336,15.0,0,0.17136385999994094
337,16.0,0,5.772326330969128
338,15.0,0,0.8616825939065743
339,15.0,0,1.642138563580738
340,14.0,0,0.059868243899088985
341,14.0,0,-3.1831415759451427
342,15.0,0,0.7469005215093512
343,15.0,0,-1.0847543820461742
344,12.0,0,-3.792685147664936
345,16.0,0,5.026666837053433
346,16.0,0,1.9817230682520468
347,15.0,0,2.6243800241819946
348,11.0,0,-5.86791311110376
349,13.0,0,-2.464428544835528
350,15.0,0,1.4051334399358826
351,15.0,0,2.4833152585239513
352,15.0,0,-0.32537003382089247
353,15.0,0,0.0843500136825737
354,13.0,0,-2.761000592102438
355,15.0,0,-1.9024603167710896
356,15.0,0,-0.34351632542344984
357,14.0,0,-0.7973212820650021
358,16.0,0,4.593672430107746
359,15.0,0,5.112901970668637
360,15.0,0,-2.987348024622383
361,15.0,0,0.739751145567906
362,10.0,0,-4.494855457079475
363,15.0,0,-1.406731134447787
364,14.0,0,-0.7027564369636466
365,15.0,0,3.238094151137465
366,15.0,0,-0.06480724450624437
367,15.0,0,-2.014521412970619
368,13.0,0,-2.156437384415262
369,15.0,0,1.152978412174186
370,15.0,0,4.5302152939459805
371,14.0,0,0.0570742251119319
372,15.0,0,2.25827262582933
373,14.0,0,-2.429028882753432
374,15.0,0,0.9863276313867803
375,15.0,0,-0.10416731353986514
376,16.0,0,4.86197509386721
377,15.0,0,-1.0168328196256764
378,15.0,0,-1.1841215112931882
379,14.0,0,-0.1552372918849383
380,15.0,0,1.8018896956854975
381,16.0,0,5.059614086043766
382,15.0,0,-0.46033424918808963
383,15.0,0,0.3062419637215224
384,15.0,0,-0.9436858510197329
385,14.0,0,-0.5167101810607331
386,15.0,0,0.37698965512567223
387,11.0,0,-7.251309129763235
388,16.0,0,9.035410497175802
389,16.0,0,5.23211346320286
390,8.0,0,-7.976680232663945
391,15.0,0,3.677871397425275
392,15.0,0,1.1717712197010608
393,14.0,0,-2.3267356329423534
394,12.0,0,-3.9961125076472266
395,15.0,0,1.051945535689397
396,15.0,0,2.988577980152604
397,15.0,0,5.166654178137809
398,15.0,0,2.9992080732161197
399,15.0,0,-1.016711458406836
400,15.0,0,0.5514755560996675
401,15.0,0,2.6246981470753266
402,15.0,0,0.41959158391712864
403,16.0,0,6.734752938877833
404,15.0,0,1.2832671432926082
405,15.0,0,0.6515952198375105
406,11.0,0,-4.8980113353491666
407,15.0,0,2.0831879124326735
408,15.0,0,-1.7674273755037933
409,15.0,0,1.623972790621477
410,16.0,0,6.087575014215406
411,11.0,0,-3.587411380980875
412,15.0,0,2.3054172081779165
413,15.0,0,2.767472310901082
414,14.0,0,-3.1183353486011685
415,14.0,0,-0.4274480350743615
416,15.0,0,0.7822479737498338
417,15.0,0,-0.31967483212590525
418,14.0,0,-2.5230244643334823
419,15.0,0,-0.9454243084337957
420,15.0,0,0.8135569192113115
421,15.0,0,-2.004069497331273
422,14.0,0,-2.8542662584574066
423,15.0,0,3.3841367145788634
424,15.0,0,1.320327370235452
425,9.0,0,-8.86230718651702
426,15.0,0,1.292549330989034
427,15.0,0,0.4966049836849221
428,15.0,0,0.7525533414456105
429,14.0,0,-2.4078543093913285
430,15.0,0,-0.7690928231497662
