simulation,dem_seats,dem_control,national_error
193,12.0,0,-4.031107740347815
194,13.0,0,-5.460414678001177
195,14.0,0,-3.5870973649706013
196,14.0,0,-1.6135787491884743
197,14.0,0,-3.008082360288303
198,16.0,0,2.502950525467435
199,17.0,1,3.986868197177216
200,15.0,0,-2.4950246960155322
201,17.0,1,2.473369058130324
202,15.0,0,0.3554700931221693
203,15.0,0,-1.78702006108728
204,16.0,0,1.0582670538063481
205,14.0,0,-3.637908505277259
206,12.0,0,-5.5363063784019175
207,16.0,0,2.1819643364743824
208,16.0,0,0.9013889930010585
209,14.0,0,-3.7851014801854412
210,16.0,0,1.530363621082325
211,13.0,0,-5.3848958403894915
212,16.0,0,1.5440738387444743
213,15.0,0,0.5073826576059035
214,16.0,0,2.0151324457571023
215,15.0,0,-0.6831536925570162
216,18.0,1,4.664482404148302
217,15.0,0,-0.7833575550945506
218,13.0,0,-4.358910751843679
219,14.0,0,-3.0387061304776886
220,13.0,0,-3.316631157799413
221,13.0,0,-3.850982556829064
222,17.0,1,3.543347794071823
223,12.0,0,-6.025117016467548
224,15.0,0,0.8402978217301548
225,13.0,0,-4.09899369680586
226,14.0,0,-2.6769786353202356
227,15.0,0,1.41253801511118
228,15.0,0,-1.2952975593923086
229,13.0,0,-4.601571459728456
230,14.0,0,-3.942237100065504
231,15.0,0,-2.355490876853317
232,18.0,1,3.7171505602485437
233,13.0,0,-2.50314054778727
234,16.0,0,1.759966017074441
235,16.0,0,2.0461705309498557
236,16.0,0,1.2589251382570934
237,16.0,0,-0.49400793191311493
238,16.0,0,0.4897385971084791
239,17.0,1,3.0671055147320545
240,17.0,1,3.249789092010558
241,16.0,0,-0.03646311551789846
242,16.0,0,2.2050874691606714
243,16.0,0,1.2986224248638336
244,17.0,1,5.573717603718989
245,14.0,0,-3.536770198096892
246,16.0,0,3.731151243870847
247,13.0,0,-2.331267341724132
248,15.0,0,0.9696110929210424
249,14.0,0,-4.010802240222107
250,16.0,0,2.47276185557455
251,11.0,0,-6.546330700570646
252,17.0,1,2.0408048128856375
253,16.0,0,1.2428489029391336
254,16.0,0,0.6421040272792091
255,17.0,1,2.658190349397287
256,15.0,0,1.0333820332607218
257,17.0,1,3.411149653323901
258,14.0,0,-2.1341026423369884
259,17.0,1,4.507860624061647
260,15.0,0,-0.908760907155599
261,16.0,0,2.27273647382147
262,16.0,0,-0.5740940063887208
263,18.0,1,7.753382269889488
264,15.0,0,-0.9936490919953107
265,16.0,0,1.787244273793374
266,16.0,0,2.333110937688068
267,16.0,0,0.4728689629506974
268,17.0,1,2.3286122261218267
269,16.0,0,0.3354599837568338
270,14.0,0,-2.1933541181843967
271,15.0,0,-1.1225625162649726
272,13.0,0,-2.208075453052411
273,16.0,0,-0.03341302732220936
274,14.0,0,-1.6810060811043905
275,18.0,1,4.2360939038538135
276,14.0,0,-3.6138061286093355
277,15.0,0,-0.9774837854163498
278,15.0,0,-2.19386689320107
279,14.0,0,-4.116455868390656
280,11.0,0,-5.412513160307561
281,16.0,0,1.6262963494499219
282,16.0,0,0.14170535388559
283,13.0,0,-3.415346569663772
284,17.0,1,2.3454462428573164
285,15.0,0,-1.5902684823648527
286,16.0,0,0.14375242259548482
287,17.0,1,3.383774261682857
288,17.0,1,2.090459322682811
289,15.0,0,-0.07344580472333137
290,17.0,1,5.837825081673641
291,15.0,0,-1.5004073788880794
292,14.0,0,-0.5047691715764578
293,14.0,0,-1.5482977631902206
294,15.0,0,-0.2937379156413411
295,14.0,0,-2.8481502895162802
296,15.0,0,-2.0124987023401273
297,15.0,0,-0.4780072949071498
298,12.0,0,-6.153580158769671
299,16.0,0,0.39184809330495535
300,18.0,1,4.277353592570276
301,16.0,0,-0.2042963248590075
302,15.0,0,-0.36825628235994307
303,14.0,0,-2.415507001973874
304,16.0,0,-0.3762436998085069
305,15.0,0,-1.4850769878645365
306,17.0,1,3.4880062454119543
307,13.0,0,-3.282846754430408
308,16.0,0,1.2185671441256962
309,14.0,0,-0.37747439563932345
310,16.0,0,-1.222070067136495
311,13.0,0,-4.417298040699218
312,14.0,0,-2.6756161475873403
313,12.0,0,-4.69506831282194
314,14.0,0,-0.9895461044660696
315,15.0,0,-1.1228102594637064
316,15.0,0,-0.33427901556737794
317,16.0,0,2.2317920972292664
318,16.0,0,2.371690441959578
319,16.0,0,2.4161070993335447
320,14.0,0,-2.157198720365296
321,16.0,0,-0.12949802615976963
322,15.0,0,-2.225145886858991
323,16.0,0,-1.0254809256328845
324,14.0,0,-2.4072679406105624
325,16.0,0,2.403661531229909
326,18.0,1,3.5977512893649553
327,15.0,0,-0.7978401944679883
328,16.0,0,-0.9157683838290406
329,16.0,0,1.2457746213720582
330,15.0,0,0.16668589149626908
331,14.0,0,-3.2192496210086703
332,15.0,0,-1.8521589336297202
333,17.0,1,0.9307300103133351
334,15.0,0,-1.8196052456568768
335,15.0,0,-1.2676045380614969
336,16.0,0,0.48993276841152233
337,17.0,1,3.56326018586341
338,15.0,0,-0.921985946682201
339,15.0,0,-0.39612561956021
340,16.0,0,1.5275231255764623
341,15.0,0,0.9343223340198681
342,15.0,0,0.27253725590848477
343,15.0,0,-2.340493194570517
344,13.0,0,-4.418408120231174
345,16.0,0,2.0886857138286183
346,16.0,0,1.6395922830000584
347,16.0,0,0.4801688507650224
348,16.0,0,1.0989512181984022
349,15.0,0,-0.7585388252600409
350,15.0,0,-2.0713185017515965
351,17.0,1,4.13168526125735
352,17.0,1,5.355244410068438
353,16.0,0,0.5263875745521959
354,16.0,0,-0.12432530843261004
355,14.0,0,-1.5617266030226704
356,16.0,0,-0.3933100327242631
357,16.0,0,1.7756800182970807
358,17.0,1,1.1535979821343434
359,16.0,0,1.8916809255362363
360,16.0,0,2.6334245437486055
361,13.0,0,-3.6640010516946204
362,15.0,0,-0.2233746433205016
363,19.0,1,9.624200549258227
364,18.0,1,6.308481580904348
365,16.0,0,2.1470296463814935
366,14.0,0,-1.3193084617542168
367,15.0,0,-1.8335111879428205
368,16.0,0,1.8164290257083944
369,16.0,0,1.6904656403151632
370,16.0,0,3.0665026039118044
371,14.0,0,-0.055452695357388906
372,18.0,1,4.478405929787929
373,14.0,0,-1.0188610140878362
374,16.0,0,2.2983276705041895
375,13.0,0,-2.32627673506327
376,17.0,1,3.0831426533479767
377,10.0,0,-5.7432864914955095
378,16.0,0,2.2523766790689588
379,15.0,0,-1.764912843715205
380,15.0,0,-0.2497907521985718
381,18.0,1,4.866590242690932
382,16.0,0,1.1484463348226321
383,16.0,0,-0.4890528889967274
384,17.0,1,4.109893414004282
385,16.0,0,-0.6907063466644773
386,17.0,1,2.2756317557283343
387,15.0,0,-0.5069439020679459
388,16.0,0,0.9541998987698342
389,14.0,0,-1.9655175413105013
390,14.0,0,-1.5982794706724832
391,18.0,1,5.517203594315422
392,14.0,0,-1.3563942229320145
393,16.0,0,-0.4877158135074793
394,13.0,0,-4.557340950627615
395,17.0,1,2.0504246460167597
396,16.0,0,1.671137546378034
397,18.0,1,7.064905903053232
398,11.0,0,-7.994459549003166
399,13.0,0,-5.255012575016539
400,13.0,0,-3.5504571021128655
401,15.0,0,-0.8776683084326492
402,16.0,0,1.072317420495249
403,16.0,0,0.9009505237333836
404,16.0,0,-1.3247203293236463
405,15.0,0,-1.2204114031981321
406,14.0,0,-1.7353813248213066
407,16.0,0,1.101760471297603
408,14.0,0,-0.9532487826397344
409,20.0,1,9.327439919897401
410,15.0,0,-0.06614677214630525
411,14.0,0,-2.716507396638464
412,15.0,0,-0.8540792787113244
413,17.0,1,4.312532709796025
414,16.0,0,2.4621775804450037
415,17.0,1,2.7301547499872347
416,15.0,0,-0.5598765104310293
417,14.0,0,-2.900923721691315
418,18.0,1,5.077690919569144
419,16.0,0,0.8051282957322462
420,13.0,0,-4.994123562530975
421,16.0,0,0.9998654395751461
422,18.0,1,5.156574107682005
423,14.0,0,-2.4670023215872834
424,15.0,0,-2.863540758580699
425,18.0,1,3.9076467733305527
426,16.0,0,1.8674809077934773
427,17.0,1,2.3430879884794535
428,16.0,0,-0.3239219444140119
429,13.0,0,-4.613333035251722
430,16.0,0,1.6156173857090728
431,16.0,0,-0.4978345973073027
432,16.0,0,1.4554130279280089
433,14.0,0,-2.460709485729822
434,13.0,0,-2.7025585977952358
435,17.0,1,3.0141016460881103
436,14.0,0,-1.1756471162346502
437,15.0,0,1.2469599082499034
438,18.0,1,6.654390018141128
439,16.0,0,-0.2736504459558862
440,15.0,0,-1.704420891026407
441,16.0,0,0.02002994168065283
442,15.0,0,0.7499939044676985
443,16.0,0,-0.26611688081038565
444,14.0,0,-3.7958822157562637
445,14.0,0,-0.9626253771260782
446,13.0,0,-4.355600912237574
447,15.0,0,-1.3581837235340495
448,16.0,0,0.2448899684128493
449,15.0,0,-1.612520785914553
450,15.0,0,-1.7964665495456036
451,14.0,0,-0.9285093999996392
452,16.0,0,1.396861928350536
453,13.0,0,-3.5740898710456688
454,15.0,0,-1.0714848826104424
455,15.0,0,-1.431292456945176
456,17.0,1,0.9119242284838015
457,16.0,0,2.3211304283284284
458,15.0,0,-1.4964032336020965
459,17.0,1,3.1196747835284877
460,14.0,0,-3.1063428921597964
461,16.0,0,-0.3493292411726588
462,14.0,0,-2.406911931952383
463,13.0,0,-2.8518894157056516
464,14.0,0,-2.011061586360009
465,13.0,0,-4.6070139691907706
466,17.0,1,1.8911420230797937
467,15.0,0,-2.883736421424785
468,15.0,0,-0.7783287244512159
469,13.0,0,-1.533001613867137
470,17.0,1,2.2942227710149177
471,15.0,0,-1.9441188216928325
472,16.0,0,1.9287353419381381
473,16.0,0,0.8676831155715651
474,16.0,0,-0.11142300436387738
475,17.0,1,2.1122952519851914
476,16.0,0,0.9257272621715904
477,17.0,1,3.9195264175328175
478,17.0,1,3.922890014302884
479,15.0,0,-2.4317765972306082
480,16.0,0,0.8202464024740751
481,11.0,0,-8.296089713048008
482,18.0,1,3.698056715272054
483,15.0,0,0.1362892078108527
484,15.0,0,-1.9509484861702344
485,15.0,0,-0.21547319263964373
486,18.0,1,6.557249740094842
487,16.0,0,2.599648520454347
488,15.0,0,-0.5793504793344023
489,18.0,1,5.522749916101038
490,14.0,0,-1.5434804325145046
491,15.0,0,-2.10201160552884
492,16.0,0,3.9606217781772997
493,14.0,0,-1.7997336777184423
494,16.0,0,0.007073423123139754
495,18.0,1,5.206398606513894
496,15.0,0,-2.0864630107783806
497,16.0,0,0.16561910685612646
498,16.0,0,2.782766457200171
499,18.0,1,2.433362366837395
500,13.0,0,-4.477302433467483
501,13.0,0,-3.490302668650603
502,16.0,0,0.40355637091056074
503,13.0,0,-4.4521190218249025
504,14.0,0,-2.6183993654643163
505,15.0,0,-2.0929417062597677
506,14.0,0,-3.7919673370130753
507,16.0,0,0.3493316167723134
508,15.0,0,-0.7469107026694526
509,16.0,0,1.6680778664685267
510,18.0,1,2.442531600885521
511,17.0,1,2.012869793873252
512,16.0,0,1.1647747990416737
513,13.0,0,-3.656369501447457
514,14.0,0,-1.476743997111464
515,15.0,0,-0.11543266263692145
516,16.0,0,3.1113006507125145
517,13.0,0,-3.1141571229998597
518,15.0,0,-0.48795315643331233
519,16.0,0,0.5033815788096405
520,16.0,0,1.7632465615580928
521,16.0,0,-0.07856773984545021
522,17.0,1,4.757174073836192
523,15.0,0,-1.209114963180029
524,13.0,0,-2.3866662469810733
525,14.0,0,-0.906041387332511
526,16.0,0,1.1317497315547598
527,14.0,0,-3.6342313047176553
528,13.0,0,-4.307315878617644
529,16.0,0,1.6641707274502835
530,15.0,0,0.8799508518848892
531,17.0,1,1.0025559289709507
532,15.0,0,-1.1808810943975545
533,16.0,0,-1.9901871308798955
534,16.0,0,1.5707878857551862
535,18.0,1,5.785103984520005
536,16.0,0,1.445408108265746
537,15.0,0,-1.8121922956926866
538,14.0,0,-2.4529098852154694
539,16.0,0,0.19941289446651858
540,14.0,0,-3.93091679271658
541,16.0,0,1.0136414412822188
542,16.0,0,-0.863356947578901
543,13.0,0,-4.622578275382084
544,15.0,0,-1.549344123916601
545,16.0,0,1.8420581291593465
546,14.0,0,-2.2938313600862914
547,16.0,0,2.904899291512294
548,16.0,0,2.602424177506101
549,16.0,0,1.9923912775577133
550,15.0,0,-0.40484371330439134
551,16.0,0,2.3013352234785756
552,17.0,1,2.3399551072685316
553,16.0,0,2.68764609073989
554,14.0,0,-3.15760798684992
555,14.0,0,-2.2198795957504966
556,15.0,0,-1.974802142082045
557,13.0,0,-3.891369093701314
558,14.0,0,-3.6169444044550154
559,15.0,0,-1.8634683915759411
560,16.0,0,-0.784168848036185
561,18.0,1,5.564654461426745
562,16.0,0,-2.1586313811804736
563,13.0,0,-4.462991621214905
564,14.0,0,-3.3526097284463763
565,13.0,0,-3.7771702292083997
566,18.0,1,3.1909285515114374
567,14.0,0,-2.8197679290064124
568,11.0,0,-7.240904681579764
569,11.0,0,-6.625222460278243
570,16.0,0,0.09736093783654641
571,14.0,0,-1.852262045033945
572,16.0,0,2.4930134823233225
573,16.0,0,1.167057798356331
574,14.0,0,-2.420720727988494
575,15.0,0,-1.211906955892145
576,15.0,0,-0.6786276062654037
577,15.0,0,-0.0028531197276589564
578,13.0,0,-3.680067778638896
579,17.0,1,2.218696583301115
580,17.0,1,5.106028540955935
581,16.0,0,0.6708699287724196
582,16.0,0,0.40992718467238387
583,16.0,0,1.1920637558917004
584,17.0,1,5.105334175037155
585,16.0,0,-0.3047264314443193
586,14.0,0,-2.3879561568583076
587,15.0,0,-0.5365156287094734
588,16.0,0,0.8196969004722007
589,13.0,0,-3.2235683502711394
590,17.0,1,3.783188101021135
591,17.0,1,2.6973754850359546
592,18.0,1,5.555212496474357
593,16.0,0,0.23495780507952999
594,16.0,0,0.8236032436332922
595,14.0,0,-1.632429450266574
596,15.0,0,0.8901152245756476
597,17.0,1,4.147452051756718
598,15.0,0,-0.7818879923209379
599,16.0,0,-0.6026710469995498
600,17.0,1,2.701658262264991
601,15.0,0,-1.7026063697432687
602,16.0,0,-0.22127919776700497
603,16.0,0,2.3095901061754693
604,16.0,0,0.7788224948981667
605,13.0,0,-3.8675396739346004
606,14.0,0,-2.8423101476488526
607,13.0,0,-4.848440161168058
608,18.0,1,4.578142636758902
609,15.0,0,-1.9820276916005208
610,17.0,1,3.6414394612488032
611,16.0,0,-0.3394170904538058
612,13.0,0,-5.8007025373212
613,16.0,0,2.8598298043574153
614,16.0,0,-0.4833721172669724
615,14.0,0,-3.529618090178766
616,17.0,1,1.709931925731423
617,16.0,0,2.08856623538186
618,16.0,0,-0.30736929496490983
619,16.0,0,1.1833096804589223
620,15.0,0,-3.0247525959771546
621,12.0,0,-4.904309395209642
622,12.0,0,-5.717313827247212
623,17.0,1,4.4154172037588815
624,16.0,0,2.2721222543455863
625,16.0,0,1.743293368550573
626,13.0,0,-2.557967905609789
627,16.0,0,0.2190307489842139
628,17.0,1,4.901947537388962
629,16.0,0,1.2973293464193967
630,18.0,1,6.52272665751686
631,14.0,0,-3.7658419721225567
632,15.0,0,0.02691780090959981
633,14.0,0,-4.6404514986091465
634,16.0,0,0.7113315417750717
635,16.0,0,1.0404431891440435
636,15.0,0,-0.11797736894055064
637,12.0,0,-4.108884320968628
638,14.0,0,-0.995061586537652
639,13.0,0,-2.8756518194988936
640,16.0,0,1.9300478593243044
641,16.0,0,2.438107666809634
642,16.0,0,0.7323885006580642
643,12.0,0,-5.5306818322324665
644,17.0,1,3.136188145007731
645,14.0,0,-1.5855917830407824
646,16.0,0,0.05375881964697331
647,17.0,1,4.1749381265504235
648,16.0,0,0.5705156648502757
649,14.0,0,-3.049434918843134
650,15.0,0,-2.5971914294755947
651,16.0,0,-0.3158691650548593
652,17.0,1,2.2682879513253207
653,14.0,0,-3.4780026723297595
654,18.0,1,3.953373768468973
655,14.0,0,-1.9086106348933005
656,17.0,1,2.0220284738904826
657,16.0,0,1.633725810113136
658,16.0,0,3.6825984070397433
659,15.0,0,1.3558599059501533
660,12.0,0,-5.20308513609261
661,15.0,0,0.216113026203786
662,17.0,1,5.4327425019904
663,17.0,1,3.975519714737926
664,16.0,0,-0.5366722254394849
665,15.0,0,0.9126512676819987
666,16.0,0,0.5410979259738125
667,17.0,1,1.83216233517856
668,13.0,0,-7.212633623142533
669,16.0,0,4.118042685084783
670,16.0,0,0.6220427172407484
671,16.0,0,0.9430620175907768
672,15.0,0,-1.578388790104537
673,16.0,0,0.5015118983330037
674,14.0,0,-1.519378606991902
675,13.0,0,-2.8488740078985657
676,13.0,0,-2.2007537460824933
677,15.0,0,-1.3113075149165787
678,13.0,0,-2.184942363488058
679,16.0,0,2.523919031288771
680,17.0,1,2.8716133480014943
681,16.0,0,0.0700398953101378
682,16.0,0,0.34060188866173585
683,14.0,0,-2.7661137706044343
684,16.0,0,2.1488596405947726
685,16.0,0,0.9824052409799944
686,16.0,0,-0.14146742540166934
687,15.0,0,-1.2373177972325218
688,10.0,0,-6.849336155012826
689,15.0,0,-0.411740276923648
690,16.0,0,-0.5375660753930894
691,15.0,0,-1.5639144109961385
692,14.0,0,-2.335486810828929
693,13.0,0,-2.958209916065062
694,17.0,1,2.112498321957154
695,18.0,1,5.7343136372953705
696,15.0,0,0.3334070826765266
697,16.0,0,0.5637437049581593
698,16.0,0,1.7361634482385881
699,19.0,1,9.098839799837112
700,15.0,0,-1.438236358747486
701,17.0,1,3.6297058558047444
702,16.0,0,-0.9280685039526
703,15.0,0,-1.8309787327443354
704,14.0,0,-2.2871987020770366
705,17.0,1,3.3871627765960524
706,16.0,0,-0.13107945437424465
707,15.0,0,-0.9406046617936636
708,16.0,0,1.2225441415665792
709,14.0,0,-0.4076243009174139
710,17.0,1,2.101879736986533
711,16.0,0,2.59970481274802
712,15.0,0,-0.9157314233601103
713,16.0,0,1.167650710422464
714,14.0,0,-1.829827563841384
715,16.0,0,0.9740141395297374
716,15.0,0,0.22769471137428954
717,12.0,0,-6.012854043819077
718,13.0,0,-3.119835588739172
719,12.0,0,-5.103050947307738
720,15.0,0,-1.6235166954183475
721,14.0,0,-1.3304234721618122
722,16.0,0,-0.08059273570134373
723,14.0,0,-2.166501432139007
724,17.0,1,3.858108380594472
725,16.0,0,2.980987563552428
726,16.0,0,-0.8992580834356109
727,16.0,0,2.0350400968349196
728,15.0,0,-1.87340606891034
729,17.0,1,2.3232417691702683
730,15.0,0,1.5396555457713055
731,17.0,1,1.964196415261644
732,16.0,0,0.11821344084263447
733,16.0,0,2.6006898370044316
734,15.0,0,-0.5767454233780697
735,14.0,0,-3.4942619190547135
736,17.0,1,0.754404628440694
737,17.0,1,2.6378893666093757
738,16.0,0,2.19957216609835
739,16.0,0,1.546203831341781
740,16.0,0,-1.0499778823716004
741,14.0,0,-3.089505141412634
742,16.0,0,1.47898094790968
743,17.0,1,2.7143617950879917
744,16.0,0,-2.463048723435197
745,15.0,0,-1.8591178142108138
746,17.0,1,2.248578559977417
747,15.0,0,-0.16703729254962926
748,18.0,1,5.456919416000632
749,16.0,0,-1.0713165111025829
750,15.0,0,-0.0008621544844983882
751,16.0,0,-0.46066592267393736
752,15.0,0,-1.1079245075693935
753,17.0,1,2.796754763183857
754,21.0,1,11.677715358003216
755,17.0,1,2.9146373023207306
756,16.0,0,0.4085371070689727
757,16.0,0,-1.1325225574126512
758,14.0,0,-2.5114187473697958
759,16.0,0,0.404778972009761
760,17.0,1,4.081649304661847
761,16.0,0,-0.9900838409419234
762,13.0,0,-3.4949540713221463
763,16.0,0,0.8068320261033517
764,16.0,0,0.6093467662130408
765,13.0,0,-2.652804410600657
766,15.0,0,0.03038069356895398
767,18.0,1,4.053762388393382
768,16.0,0,1.113352148939999
769,18.0,1,1.6396135213302834
770,16.0,0,0.9959017579737395
771,15.0,0,-1.2932359877385142
772,16.0,0,-1.0608661128232433
773,16.0,0,-0.15631234313792178
774,16.0,0,2.671176274059769
775,16.0,0,0.19036769185953495
776,15.0,0,-1.1764739118358656
777,16.0,0,0.2695290191020976
778,16.0,0,1.6551123112710158
779,14.0,0,-1.1415340454426273
780,16.0,0,1.4524058906333797
781,16.0,0,0.9682900688205461
782,16.0,0,2.691891476633154
783,16.0,0,0.646142274595476
784,15.0,0,-0.3168933510764238
785,16.0,0,1.8418994635711465
786,16.0,0,3.3511652414909383
787,16.0,0,2.001728935271814
788,17.0,1,4.540280891871892
789,14.0,0,-1.2603422195348402
790,16.0,0,-0.29750143104179344
791,16.0,0,-1.8287692206350081
792,16.0,0,-1.2695051313652543
793,14.0,0,-2.5269037245140815
794,17.0,1,3.3491971211832157
795,16.0,0,2.564885456488288
796,17.0,1,2.8474908021253253
797,16.0,0,2.0999434327205813
798,13.0,0,-3.000457043133007
799,15.0,0,0.6846373395566437
800,14.0,0,-2.211774108263421
801,14.0,0,-2.6412245161923793
802,17.0,1,2.488664749008817
803,14.0,0,-2.120556893142251
804,13.0,0,-3.762575856096036
805,16.0,0,1.8351780039338936
806,16.0,0,0.9403155853190411
807,16.0,0,2.719682610634267
808,16.0,0,0.08912857600801924
809,13.0,0,-3.8928544241039393
810,15.0,0,-1.3554974258006292
811,18.0,1,7.737274114620306
812,17.0,1,2.83129845155436
813,13.0,0,-2.927615418376789
814,15.0,0,1.971402336363252
