selected_model_family,selected_model_family_label,selected_generic_ballot_coefficient,selected_approval_coefficient,selected_midterm_coefficient,selected_component_count,folds_selected,held_out_cycles,mean_held_out_mae,mean_held_out_rmse,mean_held_out_brier,mean_held_out_winner_accuracy,mean_held_out_error,selection_share
generic_plus_approval,Generic ballot + approval,0.75,0.2,0.0,2,1,2024,5.390324134281874,7.315688168377512,0.041568015404358186,0.9411764705882353,2.4869431787843923,0.14285714285714285
generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.0,0.0,-0.6,3,1,2020,6.166830083042412,9.689108339063113,0.06371419290143657,0.9090909090909091,3.8660150278252217,0.14285714285714285
generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.0,1.0,3,1,2022,6.642647594388617,9.592018219093191,0.045836955526219164,0.9705882352941176,3.2856509642186054,0.14285714285714285
generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.2,1.0,3,1,2014,8.116817042295319,11.984432596405423,0.06884910647451564,0.9142857142857143,2.598725249126256,0.14285714285714285
generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.0,-0.6,3,1,2018,9.764910864151805,13.001050467026904,0.1212064450494448,0.8484848484848485,-7.743091864565284,0.14285714285714285
generic_only,Generic ballot only,0.9,0.0,0.0,1,1,2012,10.233851287834128,13.348819455708954,0.11340720703764273,0.84375,-1.4201586774533534,0.14285714285714285
generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,1.0,-0.2,3,1,2016,12.328328043747652,16.910810638145524,0.11627054942729266,0.8181818181818182,9.470316777518528,0.14285714285714285
