simulation,dem_seats,dem_control,national_error
62,13.0,0,-2.034888339097902
63,10.0,0,-5.570029475233266
64,18.0,1,4.908345940889155
65,11.0,0,-3.619637537578302
66,13.0,0,1.0256549046398933
67,13.0,0,0.16248781723426717
68,15.0,0,3.177871037561669
69,18.0,1,5.053475957887922
70,12.0,0,-1.3840564999376035
71,12.0,0,-1.773431849517772
72,12.0,0,-0.4136873551514292
73,13.0,0,-1.1690694164127917
74,11.0,0,-1.7558146042914535
75,18.0,1,4.67076937298621
76,11.0,0,-1.0472022875327291
77,14.0,0,1.1662896865547907
78,12.0,0,-2.0659338354208554
79,17.0,0,3.008326130982973
80,16.0,0,2.5861891952330573
81,17.0,0,3.59407167462286
82,12.0,0,-2.648288277222769
83,12.0,0,-0.9902288509969761
84,16.0,0,1.1473770092969446
85,14.0,0,-0.2327405214270304
86,11.0,0,-1.5287191985634927
87,12.0,0,-3.3680790514370442
88,11.0,0,-2.4597569801201074
89,15.0,0,1.1062025085905252
90,11.0,0,-1.5182024026240104
91,13.0,0,0.41779345033599713
92,12.0,0,-1.7709821858818853
93,15.0,0,1.2619063223523557
94,12.0,0,-1.0910900390631595
95,14.0,0,2.1381885245472665
96,16.0,0,1.9802715583576003
97,12.0,0,-0.24490274656337946
98,17.0,0,4.3629351327806525
99,11.0,0,-4.196786829726283
100,14.0,0,-0.9626153718016814
101,17.0,0,5.737474495541233
102,12.0,0,-2.7994815310986207
103,11.0,0,-0.7059165863901695
104,11.0,0,-3.8024104729775594
105,11.0,0,-3.161320903639547
106,18.0,1,3.374479580950426
107,11.0,0,-2.0540421717975774
108,12.0,0,-0.26486167244096526
109,11.0,0,-3.006682448322341
110,14.0,0,0.0563373754526992
111,12.0,0,-1.9517337014460718
112,12.0,0,-1.9872546436899394
113,14.0,0,0.7654604797691734
114,15.0,0,2.467992086848864
115,13.0,0,0.25801679321832677
116,13.0,0,-0.25502345712824237
117,11.0,0,-4.702671770052066
118,10.0,0,-5.072779208816503
119,15.0,0,1.9782953124003515
120,12.0,0,-2.8570460009827032
121,14.0,0,0.2610273630953383
122,11.0,0,-2.7961445048691385
123,15.0,0,1.1901691933956156
124,15.0,0,1.6842537304188285
125,12.0,0,-1.9724513609489254
126,14.0,0,-0.061964247777041966
127,14.0,0,-0.8533390345161237
128,15.0,0,2.9248573118316603
129,10.0,0,-4.885691086620624
130,18.0,1,3.6523890531697396
131,16.0,0,2.6286251108112473
132,11.0,0,-2.553406665574565
133,11.0,0,-2.0216509954822324
134,13.0,0,0.04828614032416743
135,11.0,0,-3.1506268168152567
136,13.0,0,0.05287397743535275
137,11.0,0,-2.9915426050685663
138,15.0,0,1.6344534188389794
139,11.0,0,-2.9375948848467535
140,16.0,0,0.02263278957507379
141,11.0,0,-3.782262745428733
142,11.0,0,-1.795205815599188
143,17.0,0,4.255181684030641
144,15.0,0,1.0128158612907876
145,15.0,0,2.6499292026962538
146,12.0,0,-3.5239219362107126
147,17.0,0,3.8510767592963764
148,15.0,0,1.825880251377129
149,11.0,0,-1.1758278674174627
150,15.0,0,1.193493130527133
151,12.0,0,-0.6580734752054354
152,12.0,0,-1.478002388861722
153,14.0,0,0.4085333435728969
154,11.0,0,-5.651427161633869
155,16.0,0,2.4269790419334365
156,14.0,0,0.42287296372458166
157,18.0,1,4.947470341462235
158,14.0,0,0.776521777008556
159,17.0,0,5.413345674912398
160,13.0,0,-1.1670064604192723
161,13.0,0,-0.7071166959526684
162,14.0,0,-0.6048188141856227
163,11.0,0,-2.2357535376312514
164,11.0,0,-2.758078347075947
165,12.0,0,-3.049000875582294
166,14.0,0,-0.6291602563505946
167,15.0,0,0.7670754580304615
168,13.0,0,-1.3385088787338286
169,16.0,0,0.4940334686710862
170,15.0,0,0.33649028112360335
171,11.0,0,-4.679584060459527
172,16.0,0,2.684194926994609
173,12.0,0,-2.281888058207452
174,13.0,0,-0.9297332029627091
175,17.0,0,2.094603606578134
176,13.0,0,0.8199044723417004
177,12.0,0,-1.624397362460659
178,16.0,0,1.3796844656400546
179,15.0,0,1.6647107991338796
180,12.0,0,0.4062777084416582
181,16.0,0,1.7510976363319657
182,17.0,0,2.7456729899708265
183,12.0,0,-2.4107065245652337
184,13.0,0,-1.680789652432589
185,16.0,0,2.123376289993295
186,11.0,0,-1.7618480101972682
187,11.0,0,-2.183314595182496
188,11.0,0,-1.6185282016580813
189,11.0,0,-1.746027133334799
190,11.0,0,-4.913655883537608
191,10.0,0,-4.782703233811193
192,12.0,0,-3.097460798223109
193,11.0,0,-2.5573531557908087
194,11.0,0,-0.8780050920701895
195,13.0,0,0.04083124155991089
196,11.0,0,-2.4210942639863973
197,10.0,0,-6.127163674951577
198,13.0,0,-0.4303891811625299
199,15.0,0,0.4430091254705054
200,15.0,0,0.22516568020917685
201,17.0,0,4.806933428233751
202,12.0,0,-0.9890975674118043
203,15.0,0,2.6202639242486754
204,12.0,0,-0.29495154048666555
205,15.0,0,0.7793491787382661
206,15.0,0,0.6338217821491701
207,16.0,0,2.4218888640354463
208,10.0,0,-4.704183363922161
209,12.0,0,-0.24545306202897993
210,15.0,0,0.41317637008760844
211,17.0,0,2.4955173252050846
212,18.0,1,3.8128088218033347
213,11.0,0,-1.5395906047616075
214,11.0,0,-2.4587560151942847
215,16.0,0,2.010560938989258
216,13.0,0,1.845618653308525
217,11.0,0,-3.209469655268658
218,15.0,0,1.904702334011245
219,11.0,0,-3.002632978692866
220,11.0,0,-2.5237910090707674
221,11.0,0,-3.5261519241883157
222,13.0,0,-1.874966673577265
223,11.0,0,-3.695672454234514
224,12.0,0,-0.11216610705369452
225,12.0,0,-1.548238979180707
226,12.0,0,-2.7658605571196833
227,16.0,0,2.6284789145808864
228,15.0,0,0.9707378054315303
229,15.0,0,1.6407496971159057
230,16.0,0,2.0513555007437394
231,11.0,0,-2.485293276514834
232,11.0,0,-4.9910475422419385
233,11.0,0,-1.6286465821704919
234,12.0,0,-2.341650371811045
235,18.0,1,4.302843546329227
236,11.0,0,-5.545049132787164
237,11.0,0,-3.4023154550856947
238,17.0,0,6.186545185870512
239,11.0,0,-3.1012900300758464
240,11.0,0,-1.8648317576678535
241,14.0,0,-0.826669780689289
242,14.0,0,0.24889230523594996
243,10.0,0,-6.203250038464431
244,15.0,0,1.8131130140144147
245,13.0,0,0.47904173121761107
246,12.0,0,0.20501775532621444
247,11.0,0,-2.303297078485798
248,15.0,0,0.6770381508700934
249,17.0,0,3.788999854142213
250,15.0,0,2.130860605524227
251,12.0,0,-0.8633865676553322
252,16.0,0,-0.7742701063122378
253,17.0,0,3.5687498731280676
254,11.0,0,-3.593879873738231
255,15.0,0,2.3736877087991037
256,11.0,0,-4.408056118349793
257,12.0,0,-2.3775477724818423
258,12.0,0,-2.3499351431324995
259,11.0,0,-3.542320619460359
260,14.0,0,0.15567986196075298
261,13.0,0,-0.5968295037786037
262,11.0,0,-1.1469144956259962
263,17.0,0,2.609182708502419
264,10.0,0,-7.020578621780062
265,15.0,0,1.8148784363393655
266,16.0,0,1.6398970249742644
267,12.0,0,-0.9641499359034945
268,17.0,0,1.827921867630081
269,11.0,0,-2.87711897076653
270,11.0,0,-1.9681394584755643
271,12.0,0,-0.6949330520272342
272,13.0,0,-1.0126334173482237
273,13.0,0,0.652123664584588
274,17.0,0,2.8955263915783966
275,14.0,0,-0.39251185168280645
276,11.0,0,-1.164568014045813
277,10.0,0,-7.369806737656126
278,11.0,0,-2.353397594854698
279,17.0,0,2.756938071608708
280,13.0,0,-1.2234600915646703
281,17.0,0,3.7596904844318773
282,11.0,0,-3.6429410949781973
283,18.0,1,4.301112125420749
284,18.0,1,5.0245654333423815
285,11.0,0,-1.548537743510086
286,17.0,0,2.8325341083519264
287,10.0,0,-4.723097622965698
288,11.0,0,-2.6388892686395558
289,15.0,0,2.319540199029596
290,11.0,0,-3.05940213628419
291,13.0,0,-1.4457407931108501
292,11.0,0,-3.17587317019716
293,18.0,1,3.649321702829925
294,17.0,0,4.750405958270787
295,16.0,0,3.210721954352696
296,12.0,0,-0.45887799288939557
297,13.0,0,0.2508875655366376
298,13.0,0,-1.7476490759338135
299,12.0,0,-1.6307129344096827
300,13.0,0,0.5074629900886883
301,18.0,1,2.522567026800672
302,17.0,0,3.36516382463644
303,12.0,0,-1.5395602730560345
304,13.0,0,-0.043845766930598655
305,13.0,0,1.2380187455673415
306,12.0,0,-1.0801824547148282
307,17.0,0,3.4537226335916085
308,16.0,0,2.830108257038177
309,15.0,0,1.1131563874739927
310,11.0,0,-5.04687333167428
311,11.0,0,-2.707034471982116
312,11.0,0,-3.181765362266789
313,15.0,0,2.738165334349
314,17.0,0,3.0780338672006766
315,16.0,0,3.820137376544372
316,15.0,0,1.9476079357112472
317,13.0,0,-1.5381201471546573
318,11.0,0,-4.318620144893023
319,18.0,1,2.1222798614910507
320,11.0,0,-2.0265872336215276
321,12.0,0,0.07152771955817228
322,13.0,0,-0.10639483680642929
323,18.0,1,6.288322029780918
324,15.0,0,1.8055063096804809
325,12.0,0,-1.5555636411497764
326,14.0,0,1.5420482702406146
327,16.0,0,1.3634719176036805
328,14.0,0,0.6289757430691687
329,13.0,0,-0.6327481351171446
330,17.0,0,4.957438746405446
331,16.0,0,2.468613030003125
332,14.0,0,-0.7156633779998455
333,13.0,0,0.09325289660190361
334,15.0,0,0.8570040890951159
335,16.0,0,1.750506748464318
336,12.0,0,-1.8006591586475793
337,14.0,0,0.024575891463140893
338,11.0,0,-6.248399417029751
339,17.0,0,4.597156317917198
340,14.0,0,0.3137688448208602
341,14.0,0,1.1295860619967548
342,13.0,0,-0.8400147482989381
343,13.0,0,0.14805669434617727
344,12.0,0,-2.330179202449422
345,11.0,0,-2.4706103549415106
346,11.0,0,-0.9941977247254
347,17.0,0,3.4684446715464956
348,16.0,0,2.6402167714798863
349,13.0,0,-0.2678453896234007
350,12.0,0,0.04735769383834098
351,13.0,0,-1.0080824288797645
352,17.0,0,3.474132364243793
353,15.0,0,2.128207803323261
354,15.0,0,1.778326304568158
355,11.0,0,-1.153132666029507
356,17.0,0,4.31508935802306
357,11.0,0,-3.6831858171134892
358,12.0,0,-0.9895586452614746
359,17.0,0,3.1245757403888503
360,18.0,1,4.536387716989717
361,16.0,0,0.4965994601726329
362,12.0,0,-1.4901506556760151
363,18.0,1,4.405960369553976
364,16.0,0,1.494422177143541
365,11.0,0,-1.9785466994540986
366,17.0,0,3.9531370937473858
367,16.0,0,2.2631918782829468
368,17.0,0,2.934867181740818
369,15.0,0,1.81443781752417
370,13.0,0,-1.2305320434708678
371,11.0,0,-3.704528387471938
372,11.0,0,-4.018325507805802
373,13.0,0,-0.06380788530280618
374,14.0,0,1.1150270930053188
375,14.0,0,-1.0446387776437984
376,11.0,0,-4.245410884934372
377,17.0,0,5.810986743751518
378,11.0,0,-3.2886024560783205
379,13.0,0,-0.30027762169509503
380,11.0,0,-4.69122552629354
381,16.0,0,3.133981144757962
382,10.0,0,-7.358447069113103
383,14.0,0,-0.49843305924494413
384,17.0,0,2.555866170128165
385,11.0,0,-4.306956113214429
386,13.0,0,-1.0351977191471824
387,12.0,0,-1.3458129165675565
388,16.0,0,2.100578516730704
389,11.0,0,-2.6041496370134527
390,16.0,0,1.5158163229091743
391,18.0,1,4.376310225948228
392,16.0,0,1.5379789715114458
393,12.0,0,-1.130066264711509
394,14.0,0,0.6496927563015301
395,17.0,0,3.5217673627755643
396,11.0,0,-2.2766301770187716
397,14.0,0,1.6830611286067994
398,12.0,0,-2.316705497349392
399,13.0,0,-1.0755046136299542
400,11.0,0,-1.8326050087124515
401,11.0,0,-2.8946882234145423
402,14.0,0,-0.44317311575067
403,17.0,0,3.0972375169336983
404,13.0,0,-0.45370588000523965
405,12.0,0,-3.7190825421187035
406,12.0,0,-2.263391316811652
407,15.0,0,1.2028543055604137
408,16.0,0,4.462962822813912
409,17.0,0,1.7118225882727334
410,12.0,0,-3.049846754395335
411,15.0,0,0.6341307138302267
412,18.0,1,3.984854816752643
413,15.0,0,0.8019912446337669
414,15.0,0,2.5496579160881683
415,16.0,0,2.1320472782967603
416,12.0,0,-2.233838092452403
417,17.0,0,2.989266395959234
418,11.0,0,-5.249243877902989
419,12.0,0,-3.2492692186885064
420,13.0,0,0.7090371204644935
421,12.0,0,-0.20402752966738352
422,15.0,0,0.8857063605053226
423,11.0,0,-3.4900517864986043
424,12.0,0,-1.0035289448754083
425,11.0,0,-3.4710914050041453
426,11.0,0,-2.8883811009743656
427,18.0,1,7.32545871816909
428,17.0,0,4.193308168778409
429,14.0,0,1.4822872021545754
430,15.0,0,0.7744302580090299
431,13.0,0,-1.065070160134766
432,11.0,0,-3.4071581764979997
433,18.0,1,3.7797612938881446
434,11.0,0,-5.605964019333572
435,11.0,0,-6.56177669113617
436,12.0,0,-0.9033006264925573
437,17.0,0,3.1814288390887686
438,12.0,0,-1.6533814918925225
439,16.0,0,1.6536677337111494
440,11.0,0,-3.126027472487437
441,11.0,0,-4.12257652667533
442,13.0,0,-0.4961749588601132
443,18.0,1,4.056465722071766
444,13.0,0,0.21249821961003817
445,14.0,0,1.0897279049492232
446,17.0,0,3.622745330894418
447,17.0,0,1.9752788851251994
448,12.0,0,-1.1094669873415768
449,15.0,0,1.0970765894505972
450,16.0,0,2.743866630267833
451,18.0,1,4.306278615024996
452,13.0,0,-0.7402407511467248
453,11.0,0,-4.160025449750692
454,17.0,0,2.3518948029551066
455,14.0,0,0.14146016321978858
456,11.0,0,-2.559736047307402
457,12.0,0,-3.4310064960712423
458,15.0,0,1.9403587001510851
459,11.0,0,-5.206036048369433
460,13.0,0,0.965490996218202
461,11.0,0,-1.0017038390804935
462,14.0,0,0.4709912059475024
463,15.0,0,0.6263972449603455
464,15.0,0,0.858279946748683
465,15.0,0,1.0245493473611917
466,13.0,0,-1.1465037774304312
467,15.0,0,1.4929221518076905
468,15.0,0,1.9212396679632457
469,12.0,0,-1.1165271051041015
470,14.0,0,0.5352714876943314
471,11.0,0,-3.2607798552529017
472,12.0,0,-2.264841104120602
473,15.0,0,0.06595607014809328
474,14.0,0,-0.5175108957801372
475,12.0,0,-0.5549381185143547
476,17.0,0,5.131924856515374
477,11.0,0,0.19840778102633777
478,16.0,0,2.6232510192417555
479,17.0,0,3.9959579920694663
480,11.0,0,-1.8105377270249061
481,11.0,0,-5.090375931214913
482,12.0,0,-1.9389679927002474
483,11.0,0,-4.850732223283561
484,14.0,0,-0.12432033943156508
485,10.0,0,-6.721223047122487
486,16.0,0,2.706612023317206
487,16.0,0,2.710049345351809
488,12.0,0,-2.054030976717116
489,11.0,0,-3.141294068345864
490,11.0,0,-1.3653127226082746
491,11.0,0,-3.9539095122149464
492,15.0,0,2.0003629734689476
493,11.0,0,-3.220953363363994
494,11.0,0,-4.001774748636595
495,13.0,0,0.6049599602527532
496,14.0,0,-0.08523400280764476
497,16.0,0,2.722648617138859
498,11.0,0,-4.602724943037154
499,16.0,0,2.939371929650215
500,16.0,0,1.3002134705623467
501,11.0,0,-1.4039323043773675
502,11.0,0,-2.848327492480384
503,13.0,0,-0.8862835960595339
504,12.0,0,-1.9373501319441027
505,11.0,0,-1.7349861551986765
506,10.0,0,-4.760981698503365
507,10.0,0,-5.915825459575171
508,11.0,0,-1.6225453077566516
509,12.0,0,-1.2225711316304342
510,15.0,0,0.8542003744980581
511,11.0,0,-2.788594121726247
512,17.0,0,2.0532246890504293
513,13.0,0,-0.25766382461192877
514,17.0,0,3.9051933192428034
515,16.0,0,1.604173550773209
516,14.0,0,-1.2466313814453873
517,18.0,1,5.431688177905447
518,12.0,0,-1.2812005541596188
519,17.0,0,0.8001046234704577
520,11.0,0,-3.560824565970314
521,11.0,0,-2.9819737281440917
522,12.0,0,-1.7001612588018213
523,13.0,0,0.3784720052171894
524,13.0,0,-1.7089348752319127
525,15.0,0,1.0786490940316191
526,11.0,0,-2.3771258150179864
527,11.0,0,-4.823215689740702
528,14.0,0,0.6915257101270802
529,17.0,0,5.178326092279412
530,11.0,0,-3.669854648989741
531,11.0,0,-1.1888638229767863
532,16.0,0,2.243809616805866
533,17.0,0,3.1969390068400743
534,10.0,0,-8.493846436690095
535,14.0,0,1.7569447408684589
536,18.0,1,6.254021791763745
537,11.0,0,-2.7491882278101754
538,16.0,0,2.9952849030332436
539,17.0,0,2.662307230512399
540,14.0,0,0.42335513511827516
541,12.0,0,-0.4276831864739396
542,10.0,0,-6.095658516153717
543,10.0,0,-6.367065095583638
544,11.0,0,-4.679448479059497
545,13.0,0,-2.4344029198845254
546,10.0,0,-7.3837654677967
547,11.0,0,-4.080760993778296
548,12.0,0,-1.9810047391064318
549,13.0,0,-0.06101128876154849
550,16.0,0,1.5961622517675098
551,14.0,0,0.39824058987647615
552,11.0,0,-2.84244800063328
553,18.0,1,3.624157554872221
554,16.0,0,2.983095611526862
555,16.0,0,1.9033096877121491
556,12.0,0,-0.6755857182350995
557,15.0,0,1.9724005691695237
558,11.0,0,-2.0707586354053165
559,17.0,0,2.2467739382180114
560,10.0,0,-5.179907998969292
561,11.0,0,-1.5988641085613224
562,15.0,0,1.1634563178255943
563,11.0,0,-2.8679788553793317
564,16.0,0,3.1974997566688925
565,17.0,0,3.3764651068666884
566,11.0,0,-3.502337570170886
567,17.0,0,1.8961123722353201
568,15.0,0,0.11157008672190225
569,16.0,0,2.4561648060595394
570,11.0,0,-4.65032865176303
571,15.0,0,1.5605609493891286
572,16.0,0,3.1138310079037215
573,18.0,1,5.859943840190915
574,16.0,0,2.33695455957604
575,12.0,0,-1.6560224131225447
576,14.0,0,0.9542020261902587
577,17.0,0,2.4080257525391127
578,17.0,0,0.9944223502669121
579,16.0,0,1.0516541771564705
580,14.0,0,0.019314238941768463
581,13.0,0,-0.8815459216111782
582,18.0,1,6.282682274765143
583,11.0,0,-2.4204538522438717
584,15.0,0,2.195575269049072
585,18.0,1,5.106108434230659
586,11.0,0,-4.49375753330401
587,11.0,0,-4.147337683205383
588,11.0,0,-2.0307015958351187
589,16.0,0,3.1247103702951096
590,17.0,0,2.789359149975359
591,13.0,0,-0.2438297811588613
592,13.0,0,0.7214520933269958
593,12.0,0,-0.3924022476814813
594,11.0,0,-2.849566589610726
595,15.0,0,1.2073386455084454
596,11.0,0,-2.737096857598556
597,12.0,0,-2.758040290670975
598,12.0,0,-1.098990501934903
599,11.0,0,-4.3540646418844355
600,14.0,0,0.17086250973941625
601,16.0,0,1.883960534984176
602,17.0,0,2.5875463074873206
603,12.0,0,-0.7859903749416106
604,17.0,0,4.191920663735383
605,11.0,0,-2.496259697765434
606,11.0,0,-4.473530013605598
607,11.0,0,-4.8259426385940305
608,11.0,0,-1.0000187232770659
609,14.0,0,0.4887249810999452
610,11.0,0,-4.570358583034717
611,11.0,0,-6.664799136464119
612,11.0,0,-3.074977288727577
613,16.0,0,2.157077189756911
614,17.0,0,2.690931133994395
615,15.0,0,1.2844327255198174
616,12.0,0,-0.05058047636792102
617,14.0,0,0.30929376966482985
618,15.0,0,2.9083548346990793
619,10.0,0,-5.636076036204333
620,11.0,0,-3.818999643651992
621,11.0,0,-0.8440830775109378
622,13.0,0,-1.5335842277965577
623,13.0,0,-0.35626828257893317
624,12.0,0,-1.8490006998787039
625,18.0,1,4.185692164642075
626,11.0,0,-3.570602635340978
627,12.0,0,-1.1204745592933076
628,16.0,0,1.1246347017477611
629,15.0,0,1.2155745414591337
630,17.0,0,2.279045715058914
631,15.0,0,1.5032482253997035
632,11.0,0,-2.2475324452149192
633,11.0,0,-4.263971334324267
634,13.0,0,-1.2592241219197893
635,17.0,0,3.547603967425359
636,14.0,0,-0.3418922160302073
637,14.0,0,1.0916665776420316
638,15.0,0,0.6326050274934497
639,12.0,0,-2.452246957107725
640,18.0,1,4.191792559770454
641,13.0,0,-1.1001148028712875
642,11.0,0,-2.408876008321664
643,11.0,0,-3.2463334410480003
644,16.0,0,0.8487884841964966
645,18.0,1,5.6461887106453155
646,11.0,0,-2.893874197445057
647,11.0,0,-3.302448363831354
648,11.0,0,-2.8729078844545874
649,12.0,0,-2.0009543429819057
650,11.0,0,-2.0963593567395797
651,13.0,0,0.03410386323825991
652,18.0,1,3.897149845735191
653,14.0,0,-0.15461452746906754
654,16.0,0,1.9534839568108282
655,16.0,0,0.13970546363447495
656,18.0,1,4.138427591189366
657,13.0,0,-1.1222319232050912
658,16.0,0,3.6036075244887287
659,17.0,0,5.031402197979731
660,17.0,0,2.513405038788277
661,11.0,0,-2.3496272941301064
662,12.0,0,-0.8466789263525291
663,17.0,0,3.2681789145638453
664,12.0,0,-1.730776982578769
665,15.0,0,1.035259115296795
666,15.0,0,1.6629830672372021
667,13.0,0,0.41581472276222853
668,16.0,0,0.6623388006637108
669,11.0,0,-2.5277312260377705
670,17.0,0,5.468727137461305
671,16.0,0,1.9629622920414342
672,13.0,0,-0.2596478083723501
673,11.0,0,-2.700485028109066
674,11.0,0,-3.6707906891261213
675,16.0,0,1.3829356784268811
676,13.0,0,0.03327884501229984
677,11.0,0,-2.7253952360184854
678,12.0,0,-3.264642777732546
679,11.0,0,-2.569679239534222
680,11.0,0,-4.429400224034549
681,11.0,0,-2.4284837348213997
682,15.0,0,1.3499671961975919
683,15.0,0,0.8314007062176498
684,11.0,0,-1.2637846863580795
685,13.0,0,0.0356139686817579
686,11.0,0,-1.8373996140700515
687,14.0,0,0.11698882030966026
688,15.0,0,1.0549919288241474
689,16.0,0,1.189683753888177
690,14.0,0,0.4808111753151599
691,16.0,0,2.174731325679631
692,12.0,0,-1.5427733890359645
693,12.0,0,-0.9637620017679089
694,16.0,0,1.820054451206654
695,11.0,0,-1.5091830453800725
696,18.0,1,5.473376982127831
697,13.0,0,-0.4305192836916645
698,13.0,0,-0.050553428862976986
699,14.0,0,-0.3175100102081637
700,13.0,0,-1.6475351538079572
701,11.0,0,-2.232253006149061
702,18.0,1,3.996723639342528
703,11.0,0,-4.839133177974265
704,18.0,1,7.132396672394815
705,11.0,0,-1.0718252164469886
706,12.0,0,-1.3480457022826298
707,13.0,0,-0.2463579874782771
708,18.0,1,3.1206128661598416
709,11.0,0,-2.201646395952845
710,13.0,0,1.529166504440682
711,11.0,0,-1.5908814710762793
712,11.0,0,-8.015343112068884
713,14.0,0,0.3550662212233539
714,15.0,0,1.635763048646418
715,11.0,0,-4.737881337373922
716,16.0,0,0.7923906034940457
717,14.0,0,1.2824610569386878
718,12.0,0,-0.3018624823049644
719,11.0,0,-6.383635409167761
720,14.0,0,0.2031977708408024
721,13.0,0,0.5707173239416186
722,17.0,0,4.208697551118027
723,11.0,0,-3.7770403748921972
724,12.0,0,-1.4137623346689165
725,12.0,0,-1.9648276778495535
726,13.0,0,-0.9709498274083463
727,12.0,0,-0.9643321700917495
728,18.0,1,7.935837862583014
729,13.0,0,-1.2651648617143332
730,14.0,0,0.26003681498711834
731,15.0,0,-0.02144602508516015
732,11.0,0,-3.010811578157659
733,12.0,0,-2.2589363680852443
734,16.0,0,0.7283759037260368
735,13.0,0,0.3454100253607067
736,15.0,0,1.016552293332671
737,10.0,0,-5.3593289602190435
738,18.0,1,5.083346928839099
739,18.0,1,5.232445322419157
740,13.0,0,-0.045511745132410096
741,17.0,0,3.1377719806520776
742,17.0,0,2.277154944846988
743,17.0,0,3.483655067651672
744,12.0,0,-1.2784356035633422
745,10.0,0,-5.215025495333497
746,11.0,0,-6.034836089897603
747,14.0,0,-0.9040197403778233
748,16.0,0,0.691430948962985
749,15.0,0,1.389053236332926
750,15.0,0,1.9373462612444416
751,16.0,0,1.7774008474626577
752,14.0,0,2.010463988640316
753,12.0,0,-3.1963167584462937
754,16.0,0,2.6985515981271053
755,14.0,0,-0.4873333893468222
756,11.0,0,-6.7108957748478595
757,12.0,0,-1.6705612952980347
758,14.0,0,0.20611244263505096
759,16.0,0,2.2965587617480447
760,11.0,0,-2.649461805646115
761,11.0,0,-1.4929327004253452
762,16.0,0,2.37352680533176
763,13.0,0,0.2880317170142065
764,18.0,1,4.338802236544648
765,12.0,0,-1.6956722333585506
766,17.0,0,4.202205091896104
767,18.0,1,2.501029425885926
768,11.0,0,-4.341975777262557
769,15.0,0,0.4932078667972096
770,10.0,0,-5.327051536610654
771,16.0,0,2.842280363677932
772,15.0,0,1.7231946465005348
773,12.0,0,-1.8395924185651598
774,15.0,0,0.4430792167860284
775,13.0,0,0.8492066897149434
776,11.0,0,-1.6927389454816881
777,15.0,0,2.0097603197858867
778,13.0,0,-0.8883144122655059
779,16.0,0,0.4825224513981404
780,12.0,0,-1.1408849788556943
781,14.0,0,-0.14033315153990422
782,15.0,0,2.8220049805167653
783,11.0,0,-2.4074508164430006
784,14.0,0,0.7064154346995052
785,11.0,0,-3.782211874015967
786,14.0,0,1.0280921767062767
787,17.0,0,3.113247685266743
788,16.0,0,2.0517156262728076
789,12.0,0,-1.23143808610312
790,11.0,0,-2.593906297896981
791,11.0,0,-3.5142451447198453
792,16.0,0,0.5802338944985869
793,17.0,0,4.8055569756622125
794,11.0,0,-2.0887927065786043
795,14.0,0,0.8304765774055534
796,17.0,0,3.9503587354225473
797,18.0,1,4.875922272697886
798,14.0,0,1.2696017050489872
799,11.0,0,-3.432995515953732
800,15.0,0,0.7695000602070012
801,17.0,0,4.744634256234065
802,11.0,0,-1.593693020760772
803,12.0,0,-0.3661783398663989
804,13.0,0,0.46204356261757273
805,11.0,0,-2.0557883399000816
806,16.0,0,2.3819559483898014
807,12.0,0,-1.5561549562516113
808,11.0,0,-0.8377032506445021
809,17.0,0,4.133818917328303
810,11.0,0,-2.2890499994190576
811,12.0,0,-1.6422688717778167
812,11.0,0,-2.533343040777822
813,12.0,0,-0.42129849841386674
814,11.0,0,-5.964310300349764
