days_out,observations,polling_coverage,fundamentals_brier,production_brier,brier_improvement,fundamentals_log_loss,production_log_loss,log_loss_improvement,fundamentals_margin_mae,production_margin_mae,fundamentals_margin_rmse,production_margin_rmse,fundamentals_winner_accuracy,production_winner_accuracy,mean_polling_weight_polled,median_polling_weight_polled,max_polling_weight,mean_abs_probability_movement,median_abs_probability_movement,max_abs_probability_movement,races_moved_ge_5pp,races_moved_ge_10pp,winner_call_changes
120,128.0,0.625,0.06095959604249203,0.055381537288109746,0.005578058754382283,0.2762728433448209,0.23634794010691534,0.03992490323790554,6.316528293325575,5.850950632916309,9.417220374852572,8.693837997602756,0.921875,0.9296875,0.1411875,0.18,0.18,0.019560441331925128,0.004655713260955376,0.10948156766137718,14.0,2.0,1.0
90,128.0,0.6796875,0.06095959604249203,0.05316915735227256,0.007790438690219469,0.2762728433448209,0.2171816362520934,0.05909120709272747,6.316528293325575,5.596852509819582,9.417220374852572,8.354142635856654,0.921875,0.953125,0.2182442528735633,0.265,0.265,0.034617213193574005,0.00891802113835164,0.2600652991397475,23.0,9.0,4.0
60,128.0,0.7578125,0.0605526313815291,0.05109492161719914,0.009457709764329962,0.3031666649764123,0.20950703674200444,0.09365962823440788,6.316528293325575,5.417359929626368,9.417220374852572,8.053110486457463,0.921875,0.9453125,0.2908247422680412,0.35,0.35,0.03892414144334953,0.004276415901066644,0.3697004923221877,23.0,14.0,5.0
30,128.0,0.84375,0.060810009240116994,0.0483441731678126,0.012465836072304393,0.35292601261277984,0.20409435939575293,0.1488316532170269,6.316528293325575,5.272191805835775,9.417220374852572,7.835820220126511,0.921875,0.953125,0.4291666666666667,0.5,0.5,0.0481750133186507,0.0012749885153655349,0.6337929704992301,23.0,15.0,4.0
14,128.0,0.8671875,0.060810009240116994,0.04845801364780272,0.012351995592314272,0.35292601261277984,0.1863916864976965,0.16653432611508334,6.316528293325575,5.2424653596287705,9.417220374852572,7.696249783813784,0.921875,0.9453125,0.5316821376852089,0.6066666666666667,0.6066666666666667,0.0477214947395986,0.0020126045319463362,0.693809120487525,28.0,18.0,3.0
7,128.0,0.90625,0.060810009240116994,0.04790278614288189,0.012907223097235104,0.35292601261277984,0.17712424985394631,0.17580176275883352,6.316528293325575,5.167601050694865,9.417220374852572,7.554365893526567,0.921875,0.9453125,0.5681714958299939,0.6533333333333333,0.6533333333333333,0.04589213441717861,0.0018653885465749198,0.696470144498978,28.0,18.0,3.0
0,128.0,0.9375,0.060810009240116994,0.04834842232181004,0.012461586918306955,0.35292601261277984,0.17020951256943695,0.1827165000433429,6.316528293325575,5.196577026128647,9.417220374852572,7.495153512411149,0.921875,0.9375,0.6047788692870877,0.7,0.7,0.047320985499155095,0.0012009842986000548,0.7003613370849576,31.0,20.0,4.0
