race_id,cycle,election_date,state,state_name,senate_class,election_type,special_election,dem_candidate,gop_candidate,incumbent_name,incumbent_party,incumbent_running,open_seat,dem_votes,gop_votes,other_votes,total_votes,dem_vote_share,gop_vote_share,dem_two_party_share,gop_two_party_share,actual_margin_dem,winner_party,major_party_contested,backtest_scorable,backtest_exclusion_reason,manual_review,source,source_url,source_status,notes
2012_MS,2012,2012-11-06,MS,Mississippi,,regular,False,"ALBERT N. GORE, JR.",ROGER F. WICKER,,,,,503467,709626,28475,1241568,40.55090015206577,57.15562901105699,41.50275370478603,58.49724629521397,-16.99449259042794,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_MT,2012,2012-11-06,MT,Montana,,regular,False,JON TESTER,DENNY REHBERG,,,,,236123,218051,31892,486066,48.578382359597256,44.86036875650632,51.98954585687424,48.01045414312576,3.979091713748474,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_ND,2012,2012-11-06,ND,North Dakota,,regular,False,HEIDI HEITKAMP,RICK BERG,,,,,161337,158401,1406,321144,50.23821089604663,49.32397927409511,50.45912590933827,49.54087409066173,0.9182518186765378,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_NE,2012,2012-11-06,NE,Nebraska,,regular,False,BOB KERREY,DEB FISCHER,,,,,332979,455593,0,788572,42.22556722784984,57.77443277215016,42.22556722784984,57.77443277215016,-15.548865544300327,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_NJ,2012,2012-11-06,NJ,New Jersey,,regular,False,ROBERT MENENDEZ,JOE KYRILLOS,,,,,1987680,1329534,59435,3376649,58.86546099402099,39.37436197839929,59.92016191900794,40.07983808099206,19.840323838015877,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_NM,2012,2012-11-06,NM,New Mexico,,regular,False,MARTIN HEINRICH,HEATHER A. WILSON,,,,,395717,351260,28816,775793,51.00806529576833,45.27754181850055,52.97579443543777,47.02420556456223,5.95158887087554,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_NV,2012,2012-11-06,NV,Nevada,,regular,False,SHELLEY BERKLEY,DEAN HELLER,,,,,446080,457656,94069,997805,44.706129955251775,45.86627647686672,49.359547478467164,50.640452521532836,-1.2809050430656725,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_NY,2012,2012-11-06,NY,New York,,regular,False,KIRSTEN E. GILLIBRAND,WENDY LONG,,,,,4808878,1755466,552284,7116628,67.57242334431419,24.66710357770562,73.2575562767582,26.742443723241806,46.51511255351639,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_OH,2012,2012-11-06,OH,Ohio,,regular,False,SHERROD BROWN,JOSH MANDEL,,,,,2762690,2435712,250616,5449018,50.70069506101834,44.70001750774176,53.14498570906983,46.85501429093017,6.2899714181396575,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_PA,2012,2012-11-06,PA,Pennsylvania,,regular,False,"ROBERT P. CASEY, JR.",TOM SMITH,,,,,3021364,2509132,96926,5627422,53.69002004825656,44.587592684536546,54.63097704075729,45.36902295924271,9.261954081514574,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_RI,2012,2012-11-06,RI,Rhode Island,,regular,False,SHELDON WHITEHOUSE,BENJAMIN BARRETT HINCKLEY III,,,,,271034,146222,933,418189,64.81136519611945,34.9655299398119,64.95628582932301,35.04371417067699,29.912571658646016,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_TN,2012,2012-11-06,TN,Tennessee,,regular,False,MARK E. CLAYTON,BOB CORKER,,,,,705882,1506443,109152,2321477,30.406590287131856,64.89157549267127,31.906794887731234,68.09320511226876,-36.186410224537525,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_TX,2012,2012-11-06,TX,Texas,,regular,False,PAUL SADLER,TED CRUZ,,,,,3194927,4440137,229758,7864822,40.6230045638668,56.45565786485695,41.84545145921501,58.15454854078499,-16.309097081569973,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_UT,2012,2012-11-06,UT,Utah,,regular,False,SCOTT HOWELL,ORRIN G. HATCH,,,,,301873,657608,47420,1006901,29.980405223552268,65.3100950341692,31.462113371708245,68.53788662829176,-37.07577325658352,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_VA,2012,2012-11-06,VA,Virginia,,regular,False,TIMOTHY M. KAINE,GEORGE F. ALLEN,,,,,2010067,1785542,6587,3802196,52.86594904628799,46.96080896408286,52.95769400905098,47.04230599094902,5.9153880181019645,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_VT,2012,2012-11-06,VT,Vermont,,regular,False,BERNARD SANDERS,JOHN MACGOVERN,,,,,207848,72898,12016,292762,70.99555270151181,24.900089492488778,74.03418036232038,25.965819637679612,48.06836072464077,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_WA,2012,2012-11-06,WA,Washington,,regular,False,MARIA CANTWELL,MICHAEL BAUMGARTNER,,,,,1855493,1213924,0,3069417,60.45099118171301,39.54900881828699,60.45099118171301,39.54900881828699,20.901982363426015,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_WI,2012,2012-11-06,WI,Wisconsin,,regular,False,TAMMY BALDWIN,TOMMY G. THOMPSON,,,,,1547104,1380126,82181,3009411,51.40886372781917,45.86033612557407,52.85215032641781,47.14784967358219,5.704300652835613,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_WV,2012,2012-11-06,WV,West Virginia,,regular,False,JOE MANCHIN III,JOHN R. RAESE,,,,,399898,240787,19517,660202,60.57206733696656,36.47171623230466,62.417256530120106,37.582743469879894,24.834513060240212,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2012_WY,2012,2012-11-06,WY,Wyoming,,regular,False,TIM CHESNUT,JOHN BARRASSO,,,,,53019,185250,12431,250700,21.148384523334663,73.89309932189869,22.25174067965199,77.74825932034801,-55.496518640696024,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_AK,2014,2014-11-04,AK,Alaska,,regular,False,MARK BEGICH,DAN SULLIVAN,,,,,129431,135445,17524,282400,45.83250708215297,47.9621104815864,48.864751808393365,51.135248191606635,-2.2704963832132705,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_AL,2014,2014-11-04,AL,Alabama,,regular,False,,JEFF SESSIONS,,,,,0,795606,22484,818090,0.0,97.25164712928895,0.0,100.0,-100.0,R,False,False,Republican unopposed,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_AR,2014,2014-11-04,AR,Arkansas,,regular,False,MARK L. PRYOR,TOM COTTON,,,,,334174,478819,34512,847505,39.430327844673485,56.497483790656105,41.10416694854691,58.89583305145309,-17.791666102906177,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_CO,2014,2014-11-04,CO,Colorado,,regular,False,MARK UDALL,CORY GARDNER,,,,,944203,983891,112964,2041058,46.26046883528053,48.20495056975353,48.97079706694798,51.02920293305202,-2.0584058661040388,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_DE,2014,2014-11-04,DE,Delaware,,regular,False,CHRISTOPHER A. COONS,KEVIN WADE,,,,,130655,98823,4560,234038,55.826404259137405,42.225194199232604,56.93574111679551,43.06425888320449,13.871482233591024,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_GA,2014,2014-11-04,GA,Georgia,,regular,False,M. MICHELLE NUNN,DAVID A. PERDUE,,,,,1160811,1358088,48906,2567805,45.20635328617243,52.88906283771548,46.08406291796535,53.91593708203465,-7.831874164069305,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_HI,2014,2014-11-04,HI,Hawaii,,special,True,BRIAN SCHATZ,CAM CAVASSO,,,,,246827,98006,24870,369703,66.76359131519084,26.509387264912647,71.57870621431243,28.421293785687563,43.157412428624866,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_IA,2014,2014-11-04,IA,Iowa,,regular,False,BRUCE BRALEY,JONI ERNST,,,,,494370,588575,46755,1129700,43.76117553332743,52.100115074798616,45.650517800996354,54.349482199003646,-8.698964398007291,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_ID,2014,2014-11-04,ID,Idaho,,regular,False,NELS MITCHELL,JAMES E. RISCH,,,,,151574,285596,0,437170,34.67163803554681,65.3283619644532,34.67163803554681,65.3283619644532,-30.65672392890638,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_IL,2014,2014-11-04,IL,Illinois,,regular,False,RICHARD J. DURBIN,"JAMES D. ""JIM"" OBERWEIS",,,,,1929637,1538522,135360,3603519,53.54868393922718,42.69498787157775,55.638654398486345,44.361345601513655,11.27730879697269,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_KS,2014,2014-11-04,KS,Kansas,,regular,False,GREG ORMAN,PAT ROBERTS,,,,,368372,460350,37469,866191,42.527802759437584,53.146476931762166,44.45061190604328,55.54938809395672,-11.098776187913444,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_KY,2014,2014-11-04,KY,Kentucky,,regular,False,ALISON LUNDERGAN GRIMES,MICH MCCONNELL,,,,,584698,806787,44383,1435868,40.72087406363259,56.18810364183894,42.01971275292224,57.98028724707776,-15.960574494155523,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_LA,2014,2014-11-04,LA,Louisiana,,regular,False,MARY L. LANDRIEU,BILL CASSIDY,,,,,1561210,1712379,249594,3523183,44.31248674848851,48.6031807033583,47.69108156216312,52.30891843783688,-4.61783687567376,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_MA,2014,2014-11-04,MA,Massachusetts,,regular,False,EDWARD J. MARKEY,BRIAN J. HERR,,,,,1289944,791950,104895,2186789,58.98804137024651,36.21519954600101,61.96011900701957,38.03988099298043,23.920238014039143,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_ME,2014,2014-11-04,ME,Maine,,regular,False,SHENNA BELLOWS,SUSAN M. COLLINS,,,,,190254,413505,13237,616996,30.83553215904155,67.01907305719972,31.511579951603206,68.48842004839679,-36.97684009679358,R,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_MI,2014,2014-11-04,MI,Michigan,,regular,False,GARY C. PETERS,TERRI LYNN LAND,,,,,1704936,1290199,126636,3121771,54.614383950648524,41.32907250403697,56.92351096027391,43.07648903972609,13.847021920547817,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
2014_MN,2014,2014-11-04,MN,Minnesota,,regular,False,AL FRANKEN,MIKE MCFADDEN,,,,,1053205,850227,78096,1981528,53.15115405888789,42.90764500930595,55.331895229249064,44.668104770750936,10.663790458498127,D,True,True,,False,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,
