race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,actual_margin_dem,winner_party,presidential_result_year,presidential_margin_dem,senate_overperformance_dem,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbent_party_dem,incumbent_running_indicator,open_seat_indicator,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,president,president_party,president_party_dem,midterm_indicator,generic_ballot_dem,generic_ballot_gop,generic_ballot_margin_dem,generic_ballot_components_available,presidential_approval,presidential_disapproval,approval_net,presidential_approval_centered,approval_net_dem_oriented,approval_centered_dem_oriented,approval_poll_start,approval_poll_end,approval_observation_pre_election,generic_ballot_source,approval_source,national_environment_source_status,national_environment_notes,national_environment_scorable,national_environment_validation_status,national_environment_matched,historical_fundamentals_scorable,fundamentals_exclusion_reason,production_formula,production_formula_label,production_baseline_margin_dem,production_national_environment_margin_dem,production_predicted_margin_dem,production_prediction_error_dem,model_incumbent_name_baseline,model_incumbent_party_baseline,model_incumbent_running_baseline,model_open_seat_baseline,lineage_appointed_incumbent,incumbency_source,incumbency_override_applied,incumbency_audit_flag,senate_overperformance_dem_baseline,senate_overperformance_abs,forecast_error_dem,absolute_error,squared_error,actual_winner_party,predicted_winner_party,winner_correct,incumbency_category
2014_OR,2014,2014-11-04,OR,Oregon,2,OR_CLASS_2,regular,False,20.370419629609927,D,2012,12.542334357494768,7.828085272115159,Jeff Merkley,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,12.542334357494768,-2.16,10.382334357494768,-9.988085272115159,Jeff Merkley,D,True,False,False,audited_senate_seat_lineage,False,False,7.828085272115159,7.828085272115159,9.988085272115159,9.988085272115159,99.76184740304375,D,D,True,elected_incumbent_running
2014_RI,2014,2014-11-04,RI,Rhode Island,2,RI_CLASS_2,regular,False,41.40580795867984,D,2012,28.033491957764248,13.372316000915587,Jack Reed,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,28.033491957764248,-2.16,25.873491957764248,-15.53231600091559,Jack Reed,D,True,False,False,audited_senate_seat_lineage,False,False,13.372316000915587,13.372316000915587,15.53231600091559,15.53231600091559,241.25284035229845,D,D,True,elected_incumbent_running
2014_SC_REGULAR,2014,2014-11-04,SC,South Carolina,2,SC_CLASS_2,regular,False,-16.640291747625824,R,2012,-10.616509409130742,-6.0237823384950815,Lindsey Graham,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-10.616509409130742,-2.16,-12.776509409130743,3.8637823384950813,Lindsey Graham,R,True,False,False,audited_senate_seat_lineage,False,False,-6.0237823384950815,6.0237823384950815,-3.8637823384950813,3.8637823384950813,14.928813959266519,R,R,True,elected_incumbent_running
2014_SC_SPECIAL,2014,2014-11-04,SC,South Carolina,3,SC_CLASS_3,special,True,-24.46026374139339,R,2012,-10.616509409130742,-13.843754332262648,Tim Scott,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-10.616509409130742,-2.16,-12.776509409130743,11.683754332262648,Tim Scott,R,True,False,True,audited_senate_seat_lineage,False,False,-13.843754332262648,13.843754332262648,-11.683754332262648,11.683754332262648,136.51011529666619,R,R,True,appointed_incumbent_running
2014_SD,2014,2014-11-04,SD,South Dakota,2,SD_CLASS_2,regular,False,-26.113702245101862,R,2012,-18.436998276390483,-7.676703968711379,Tim Johnson,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-18.436998276390483,-2.16,-20.596998276390483,5.516703968711379,Tim Johnson,D,False,True,False,audited_senate_seat_lineage,False,False,-7.676703968711379,7.676703968711379,-5.516703968711379,5.516703968711379,30.434022678395884,R,R,True,open_seat
2014_TN,2014,2014-11-04,TN,Tennessee,2,TN_CLASS_2,regular,False,-32.00774883825659,R,2012,-20.7021430525881,-11.30560578566849,Lamar Alexander,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-20.7021430525881,-2.16,-22.8621430525881,9.14560578566849,Lamar Alexander,R,True,False,False,audited_senate_seat_lineage,False,False,-11.30560578566849,11.30560578566849,-9.14560578566849,9.14560578566849,83.64210518685296,R,R,True,elected_incumbent_running
2014_TX,2014,2014-11-04,TX,Texas,2,TX_CLASS_2,regular,False,-28.350913831561822,R,2012,-16.015794430212765,-12.335119401349058,John Cornyn,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-16.015794430212765,-2.16,-18.175794430212765,10.175119401349058,John Cornyn,R,True,False,False,audited_senate_seat_lineage,False,False,-12.335119401349058,12.335119401349058,-10.175119401349058,10.175119401349058,103.53305483171,R,R,True,elected_incumbent_running
2014_VA,2014,2014-11-04,VA,Virginia,2,VA_CLASS_2,regular,False,0.8324071060998648,D,2012,3.9347533775289634,-3.1023462714290986,Mark R. Warner,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,3.9347533775289634,-2.16,1.7747533775289632,0.9423462714290984,Mark R. Warner,D,True,False,False,audited_senate_seat_lineage,False,False,-3.1023462714290986,3.1023462714290986,-0.9423462714290984,0.9423462714290984,0.8880164952763241,D,D,True,elected_incumbent_running
2014_WV,2014,2014-11-04,WV,West Virginia,2,WV_CLASS_2,regular,False,-28.63206901273449,R,2012,-27.348595264085475,-1.2834737486490155,"John D. Rockefeller, IV",D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-27.348595264085475,-2.16,-29.508595264085475,-0.8765262513509846,"John D. Rockefeller, IV",D,False,True,False,audited_senate_seat_lineage,False,False,-1.2834737486490155,1.2834737486490155,0.8765262513509846,0.8765262513509846,0.7682982693074094,R,R,True,open_seat
2014_WY,2014,2014-11-04,WY,Wyoming,2,WY_CLASS_2,regular,False,-61.07227806083574,R,2012,-42.32126802304285,-18.751010037792895,Michael B. Enzi,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,1,43.2,45.6,-2.4,True,42.0,53.0,-11.0,-8.0,-11.0,-8.0,2014-10-27,2014-11-02,True,RealClearPolitics final 2014 generic congressional ballot average,Gallup presidential job approval,verified,Final archived RCP endpoint and final fully pre-election Gallup weekly observation,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-42.32126802304285,-2.16,-44.481268023042844,16.5910100377929,Michael B. Enzi,R,True,False,False,audited_senate_seat_lineage,False,False,-18.751010037792895,18.751010037792895,-16.5910100377929,16.5910100377929,275.2616140741447,R,R,True,elected_incumbent_running
2016_AK,2016,2016-11-08,AK,Alaska,3,AK_CLASS_3,regular,False,-58.47409506220282,R,2012,-14.63058096312075,-43.84351409908207,Lisa Murkowski,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-14.63058096312075,0.54,-14.09058096312075,44.38351409908207,Lisa Murkowski,R,True,False,False,audited_senate_seat_lineage,False,False,-43.84351409908207,43.84351409908207,-44.38351409908207,44.38351409908207,1969.8963237834168,R,R,True,elected_incumbent_running
2016_AL,2016,2016-11-08,AL,Alabama,3,AL_CLASS_3,regular,False,-28.14048093566937,R,2012,-22.432457066875415,-5.708023868793955,Richard C. Shelby,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-22.432457066875415,0.54,-21.892457066875416,6.248023868793954,Richard C. Shelby,R,True,False,False,audited_senate_seat_lineage,False,False,-5.708023868793955,5.708023868793955,-6.248023868793954,6.248023868793954,39.03780226501897,R,R,True,elected_incumbent_running
2016_AR,2016,2016-11-08,AR,Arkansas,3,AR_CLASS_3,regular,False,-24.598667778419824,R,2012,-24.30881070245924,-0.2898570759605832,John Boozman,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-24.30881070245924,0.54,-23.76881070245924,0.8298570759605823,John Boozman,R,True,False,False,audited_senate_seat_lineage,False,False,-0.2898570759605832,0.2898570759605832,-0.8298570759605823,0.8298570759605823,0.6886627665218478,R,R,True,elected_incumbent_running
2016_AZ,2016,2016-11-08,AZ,Arizona,3,AZ_CLASS_3,regular,False,-13.721830302462408,R,2012,-9.226760447406376,-4.495069855056032,John McCain,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-9.226760447406376,0.54,-8.686760447406375,5.035069855056033,John McCain,R,True,False,False,audited_senate_seat_lineage,False,False,-4.495069855056032,4.495069855056032,-5.035069855056033,5.035069855056033,25.351928445293982,R,R,True,elected_incumbent_running
2016_CO,2016,2016-11-08,CO,Colorado,3,CO_CLASS_3,regular,False,6.008906322746697,D,2012,5.495976628405032,0.5129296943416648,Michael F. Bennet,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,5.495976628405032,0.54,6.035976628405032,0.027070305658335236,Michael F. Bennet,D,True,False,False,audited_senate_seat_lineage,False,False,0.5129296943416648,0.5129296943416648,-0.027070305658335236,0.027070305658335236,0.0007328014484356967,D,D,True,elected_incumbent_running
2016_CT,2016,2016-11-08,CT,Connecticut,3,CT_CLASS_3,regular,False,29.211732267578704,D,2012,17.54515495381419,11.666577313764511,Richard Blumenthal,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,17.54515495381419,0.54,18.08515495381419,-11.126577313764514,Richard Blumenthal,D,True,False,False,audited_senate_seat_lineage,False,False,11.666577313764511,11.666577313764511,11.126577313764514,11.126577313764514,123.80072271917915,D,D,True,elected_incumbent_running
2016_FL,2016,2016-11-08,FL,Florida,3,FL_CLASS_3,regular,False,-7.961156507461695,R,2012,0.8845042787324644,-8.84566078619416,Marco Rubio,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,0.8845042787324644,0.54,1.4245042787324644,9.385660786194158,Marco Rubio,R,True,False,False,audited_senate_seat_lineage,False,False,-8.84566078619416,8.84566078619416,-9.385660786194158,9.385660786194158,88.09062839350274,R,D,False,elected_incumbent_running
2016_GA,2016,2016-11-08,GA,Georgia,3,GA_CLASS_3,regular,False,-14.35083409806154,R,2012,-7.913298196113445,-6.437535901948095,Johnny Isakson,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-7.913298196113445,0.54,-7.373298196113445,6.977535901948095,Johnny Isakson,R,True,False,False,audited_senate_seat_lineage,False,False,-6.437535901948095,6.437535901948095,-6.977535901948095,6.977535901948095,48.68600726297462,R,R,True,elected_incumbent_running
2016_HI,2016,2016-11-08,HI,Hawaii,3,HI_CLASS_3,regular,False,53.58728838818104,D,2012,43.40769700214883,10.179591386032207,Brian Schatz,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,43.40769700214883,0.54,43.94769700214883,-9.639591386032208,Brian Schatz,D,True,False,False,audited_senate_seat_lineage,False,False,10.179591386032207,10.179591386032207,9.639591386032208,9.639591386032208,92.92172208966635,D,D,True,elected_incumbent_running
2016_IA,2016,2016-11-08,IA,Iowa,3,IA_CLASS_3,regular,False,-25.52053011012785,R,2012,5.918703856200352,-31.439233966328203,Chuck Grassley,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,5.918703856200352,0.54,6.458703856200352,31.979233966328202,Chuck Grassley,R,True,False,False,audited_senate_seat_lineage,False,False,-31.439233966328203,31.439233966328203,-31.979233966328202,31.979233966328202,1022.6714050731593,R,D,False,elected_incumbent_running
2016_ID,2016,2016-11-08,ID,Idaho,3,ID_CLASS_3,regular,False,-40.919804288946835,R,2012,-32.84277368715067,-8.077030601796167,Mike Crapo,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-32.84277368715067,0.54,-32.30277368715067,8.617030601796166,Mike Crapo,R,True,False,False,audited_senate_seat_lineage,False,False,-8.077030601796167,8.077030601796167,-8.617030601796166,8.617030601796166,74.2532163922916,R,R,True,elected_incumbent_running
2016_IL,2016,2016-11-08,IL,Illinois,3,IL_CLASS_3,regular,False,15.935102754485117,D,2012,17.155046784233818,-1.2199440297487012,Mark Kirk,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,17.155046784233818,0.54,17.695046784233817,1.7599440297487003,Mark Kirk,R,True,False,False,audited_senate_seat_lineage,False,False,-1.2199440297487012,1.2199440297487012,-1.7599440297487003,1.7599440297487003,3.097402987848094,D,D,True,elected_incumbent_running
2016_IN,2016,2016-11-08,IN,Indiana,3,IN_CLASS_3,regular,False,-10.261338057669208,R,2012,-10.400749194654608,0.1394111369853998,Daniel Coats,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-10.400749194654608,0.54,-9.860749194654609,0.4005888630145993,Daniel Coats,R,False,True,False,audited_senate_seat_lineage,False,False,0.1394111369853998,0.1394111369853998,-0.4005888630145993,0.4005888630145993,0.1604714371713294,R,R,True,open_seat
2016_KS,2016,2016-11-08,KS,Kansas,3,KS_CLASS_3,regular,False,-31.70856277582555,R,2012,-22.22665349050611,-9.48190928531944,Jerry Moran,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-22.22665349050611,0.54,-21.68665349050611,10.021909285319438,Jerry Moran,R,True,False,False,audited_senate_seat_lineage,False,False,-9.48190928531944,9.48190928531944,-10.021909285319438,10.021909285319438,100.43866572317198,R,R,True,elected_incumbent_running
2016_KY,2016,2016-11-08,KY,Kentucky,3,KY_CLASS_3,regular,False,-14.549104429230924,R,2012,-23.08554478760982,8.536440358378895,Rand Paul,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-23.08554478760982,0.54,-22.54554478760982,-7.996440358378896,Rand Paul,R,True,False,False,audited_senate_seat_lineage,False,False,8.536440358378895,8.536440358378895,7.996440358378896,7.996440358378896,63.94305840511081,R,R,True,elected_incumbent_running
2016_LA,2016,2016-11-08,LA,Louisiana,3,LA_CLASS_3,regular,False,-21.30922040210089,R,2012,-17.49365122822796,-3.8155691738729303,David Vitter,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-17.49365122822796,0.54,-16.95365122822796,4.355569173872929,David Vitter,R,False,True,False,audited_senate_seat_lineage,False,False,-3.8155691738729303,3.8155691738729303,-4.355569173872929,4.355569173872929,18.970982828392113,R,R,True,open_seat
2016_MD,2016,2016-11-08,MD,Maryland,3,MD_CLASS_3,regular,False,26.11051851041458,D,2012,26.64345157381196,-0.5329330633973797,Barbara A. Mikulski,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,26.64345157381196,0.54,27.183451573811958,1.0729330633973788,Barbara A. Mikulski,D,False,True,False,audited_senate_seat_lineage,False,False,-0.5329330633973797,0.5329330633973797,-1.0729330633973788,1.0729330633973788,1.1511853585312837,D,D,True,open_seat
2016_MO,2016,2016-11-08,MO,Missouri,3,MO_CLASS_3,regular,False,-2.921537575905546,R,2012,-9.557333506759946,6.6357959308544,Roy Blunt,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-9.557333506759946,0.54,-9.017333506759947,-6.0957959308544005,Roy Blunt,R,True,False,False,audited_senate_seat_lineage,False,False,6.6357959308544,6.6357959308544,6.0957959308544005,6.0957959308544005,37.15872803062107,R,R,True,elected_incumbent_running
2016_NC,2016,2016-11-08,NC,North Carolina,3,NC_CLASS_3,regular,False,-5.907120107897768,R,2012,-2.0680698060100013,-3.839050301887766,Richard Burr,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-2.0680698060100013,0.54,-1.5280698060100013,4.379050301887767,Richard Burr,R,True,False,False,audited_senate_seat_lineage,False,False,-3.839050301887766,3.839050301887766,-4.379050301887767,4.379050301887767,19.17608154646334,R,R,True,elected_incumbent_running
2016_ND,2016,2016-11-08,ND,North Dakota,3,ND_CLASS_3,regular,False,-64.44460759121944,R,2012,-20.222416577823452,-44.222191013395985,John Hoeven,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-20.222416577823452,0.54,-19.682416577823453,44.762191013395984,John Hoeven,R,True,False,False,audited_senate_seat_lineage,False,False,-44.222191013395985,44.222191013395985,-44.762191013395984,44.762191013395984,2003.6537443197483,R,R,True,elected_incumbent_running
2016_NH,2016,2016-11-08,NH,New Hampshire,3,NH_CLASS_3,regular,False,0.1435870791394933,D,2012,5.667503956516214,-5.52391687737672,Kelly Ayotte,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,5.667503956516214,0.54,6.207503956516214,6.0639168773767205,Kelly Ayotte,R,True,False,False,audited_senate_seat_lineage,False,False,-5.52391687737672,5.52391687737672,-6.0639168773767205,6.0639168773767205,36.77108789573423,D,D,True,elected_incumbent_running
2016_NV,2016,2016-11-08,NV,Nevada,3,NV_CLASS_3,regular,False,2.646319389070399,D,2012,6.815084326693068,-4.168764937622669,Harry Reid,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Barack Obama,D,1.0,0,46.0,45.4,0.6,True,53.0,45.0,8.0,3.0,8.0,3.0,2016-10-31,2016-11-06,True,RealClearPolitics final 2016 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,6.815084326693068,0.54,7.355084326693068,4.708764937622669,Harry Reid,D,False,True,False,audited_senate_seat_lineage,False,False,-4.168764937622669,4.168764937622669,-4.708764937622669,4.708764937622669,22.172467237784616,D,D,True,open_seat
